vendor_id,vendor_name,roadmap_url,roadmap_title,roadmap_type,publish_date,last_verified_date,coverage_notes,downloadable,local_file,status,deprecated_at,deprecated_reason
VND-038,Senetas Corporation Ltd.,https://www.senetas.com/cybersecurity-challenges/post-quantum-encryption-security/,Quantum Resistant Encryption Security - Senetas (5-step Quantum Security roadmap),official_doc,2020-06-19,2026-08-11,"Senetas publishes a post-quantum encryption strategy with a 5-step roadmap to quantum security: crypto-agility, risk assessment, QRNG, QKD, and adoption of NIST-standardized quantum-resistant algorithms. Hybrid approach combining conventional and quantum-resistant crypto; crypto-agile FPGA design updatable in-field. Aligns with NIST 2024 standards and ETSI QKD standards. | Milestone: First-to-market high-speed network encryptors with Quantum Resistant Encryption (QRE) supporting all NIST-selected PQC algorithms; offered to existing customers (direct in AU/NZ, via Thales globally) for in-field",yes,vendor-roadmaps/VND-038_Senetas_Corporation_Ltd..html,active,,
VND-322,Society for Worldwide Interbank Financial Telecommunication SC,https://www.swift.com/news-events/news/future-proofing-financial-ecosystem,Future-proofing the financial ecosystem,blog_post,,2026-06-19,"CORRECTION 2026-06-19: the cited 'Future-proofing the financial ecosystem' article is a general piece with only a passing PQC mention, NOT a dedicated PQC roadmap. SWIFT's concrete PQC work is the BIS Project Leap Phase-2 pilot (post-quantum signatures in an operational payment test). Treat as engaged/experimental, not a published roadmap doc.",yes,vendor-roadmaps/VND-322_Society_for_Worldwide_Interbank_Financial_Telecommunication_SC.html,deprecated,2026-07-12,"Scope arbitration follow-up (direct raw-evidence check, 2026-07-12): confirmed only a single passing PQC mention in the raw page text, consistent with this row's own prior 2026-06-19 correction note ('NOT a dedicated PQC roadmap ... treat as engaged/experimental'). SWIFT's real PQC work is BIS Project Leap Phase-2, not this article."
VND-040,SUSE LLC,https://www.suse.com/c/suse-state-of-and-strategy-for-post-quantum-cryptography-at-the-end-of-2025/,SUSE state of and strategy for Post Quantum Cryptography at the end of 2025,blog_post,2025-12-04,2026-08-11,"Official SUSE Communities strategy blog laying out SUSE's PQC approach: adopt NIST standards (ML-KEM/ML-DSA/SLH-DSA, FIPS 203-205) and upstream implementations as they mature, delivering via maintenance updates and new product revisions, using hybrid classical+PQC ciphers during transition. Covers progressive rollout across SLES 15 SP6/SP7, SL Micro 6.0-6.2, and SLES 16, integrating PQC into OpenSSL, GnuTLS, libgcrypt, NSS, OpenSSH 10+, strongSwan 6.0+, and Go. | Milestone: SLES 16.0 and SL Micro 6.2 expand PQC support across OpenSSL, GnuTLS, libgcrypt, and leancrypto; hybrid x25519mlkem768 ke",yes,vendor-roadmaps/VND-040_SUSE_LLC.html,active,,
VND-227,SUSE LLC (openSUSE),https://www.suse.com/c/suse-state-of-and-strategy-for-post-quantum-cryptography-at-the-end-of-2025/,SUSE state of and strategy for Post Quantum Cryptography at the end of 2025,blog_post,2025-12-04,2026-06-06,"SUSE's official PQC strategy blog explicitly covers both SUSE Linux Enterprise and openSUSE: adopt NIST standards and upstream implementations quickly, use hybrid ciphers during transition. openSUSE Tumbleweed/Leap have landed hybrid PQC (ML-KEM-768 + X25519), including the libzupt cryptographic library (announced openSUSE news, 2026-04-28). | Milestone: Hybrid PQC (ML-KEM-768 + X25519) available in openSUSE Tumbleweed and Leap; libzupt PQC library released (April 2026).",yes,vendor-roadmaps/VND-227_SUSE_LLC_openSUSE_.html,deprecated,2026-06-06,"Duplicate of VND-040 SUSE LLC; openSUSE is a community project sponsored by SUSE, not a separate commercial vendor"
VND-327,Tailscale Inc.,https://tailscale.com/kb/1460/post-quantum-cryptography,Post-quantum cryptography - Tailscale Docs,official_doc,2025-05-02,2026-06-06,"Official Tailscale KB doc explaining its PQC strategy. Tailscale's WireGuard is not yet post-quantum secure; rather than altering WireGuard's protocol, Tailscale plans to leverage WireGuard's pre-shared key (PSK) feature and build automatic PSK provisioning/distribution, with the distribution mechanism itself using post-quantum cryptography (e.g., TLS with ML-KEM), to make Tailscale post-quantum secure out of the box in the future. | Milestone: Planned: automatic PSK provisioning/distribution (using ML-KEM-secured distribution) to deliver out-of-the-box post-quantum security; no committed date",yes,vendor-roadmaps/VND-327_Tailscale_Inc..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'Tailscale PQC' (same/near-identical URL). Not a company-wide roadmap."
VND-273,Telefonica S.A.,https://www.telefonica.com/en/sustainability-innovation/innovation/quantum-safe-networks/,Quantum-Safe Networks - Telefonica,official_doc,2025-02-21,2026-08-11,"Official Telefonica innovation page outlining its quantum-safe strategy across three pillars: networks (extra quantum-safe layer combining traditional + post-quantum cryptography), customer solutions (protecting against store-now-decrypt-later), and technology (NIST-standardised post-quantum algorithms with crypto-agility). Backed by a dedicated quantum Centre of Excellence and QKD deployment in EuroQCI. Telefonica also published a formal contribution to the EU PQC Roadmap (2025-09-29 PDF). | Milestone: Live quantum-safe deployments: subsea infrastructure protection, IoT/eSIM quantum-safe cert",yes,vendor-roadmaps/VND-273_Telefonica_S.A..html,active,,
VND-352,TOPPAN Digital Inc.,https://www.holdings.toppan.com/en/news/2024/10/newsrelease241007_1.html,"TOPPAN Digital, NICT, and ISARA Develop Smart Card System Employing Hybrid Methodology to Support Post-Quantum Cryptography and Current Public-key Cryptography",press_release,2024-10-07,2026-06-06,"TOPPAN Digital (subsidiary of TOPPAN Holdings) lays out a phased PQC migration roadmap for its smart-card/secure-element products. SecureBridge uses a hybrid methodology supporting both ML-DSA (NIST PQC signature, Aug 2024) and ECDSA, enabling phased migration and continued use of existing crypto-assets. Roadmap: limited practical implementations in 2025 in high-security sectors (healthcare, finance), targeting full-scale deployment of SecureBridge in 2030. Related products (Edge Safe, Secure Activate Service, PQC CARD) extend PQC across IoT and card systems. Timeline corroborated by The Quant",yes,vendor-roadmaps/VND-352_TOPPAN_Digital_Inc..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'TOPPAN SecureBridge HPKI PQC' (same/near-identical URL). Not a company-wide roadmap."
VND-355,Trezor Company s.r.o.,https://trezor.io/blog/security/what-quantum-ready-crypto-security-means-and-why-it-matters,What quantum-ready crypto security means and why it matters,blog_post,2026-03-16,2026-06-06,"SatoshiLabs/Trezor blog framing quantum readiness as a two-layer problem (blockchains and the wallets securing keys), focused on device-level security it controls. Trezor Safe 7 ships with NIST-standardized PQC built into manufacturing: SLH-DSA-128 (hybrid with EdDSA/Ed25519) for boot/firmware-signature verification and ML-DSA-44 for device attestation. Positions itself as 'prepared by principle' for threats over the next decade, aligned to NIST's 2035 transition target. | Milestone: Trezor Safe 7 shipping with PQC-protected boot (SLH-DSA-128) and device attestation (ML-DSA-44); plans to exten",yes,vendor-roadmaps/VND-355_Trezor_Company_s.r.o..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — The evidence focuses exclusively on the Trezor Safe 7 product and its specific PQC implementation details, rather than outlining a company-wide strategy across multiple distinct products. Not catalogued from this evidence alone; flagged for dedicated evidence discovery if this product should be added to pqc_product_catalog."
VND-187,Tuta GmbH,https://tuta.com/blog/post-quantum-cryptography,Tuta Launches Post Quantum Cryptography For Email (TutaCrypt),blog_post,2024-03-11,2026-06-06,"Tuta details its hybrid PQC protocol TutaCrypt (CRYSTALS-Kyber-1024 KEM + X25519 ECDH, AES-256/HMAC-SHA-256, Argon2/HKDF), enabled by default for all new accounts. Roadmap includes gradual migration of existing users via key-rotation mechanism, formal protocol verification with University of Wuppertal, full PQMail protocol for Perfect Forward Secrecy, and the PQDrive project (German-government-funded) building post-quantum-secure cloud storage (Tuta Drive). | Milestone: Quantum-safe encryption enabled by default in Tuta Mail and Calendar; rolling out to existing single-user accounts; key verif",yes,vendor-roadmaps/VND-187_Tuta_GmbH.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'Tuta Mail' (same/near-identical URL). Not a company-wide roadmap."
VND-409,Veeam,https://www.veeam.com/blog/quantum-readiness-pqc.html,Veeam on Quantum Readiness: Preparing for PQC,blog_post,2026-04-24,2026-08-11,"Veeam outlines a three-principle PQC adoption strategy: align to NIST standards/authoritative guidance (FIPS 203/204/205), coordinate with upstream cryptographic providers (OpenSSL) and platform vendors, and design for crypto agility with staged adoption. Expects 2027-2030 ecosystem readiness window; will integrate PQC when underlying libraries are enterprise-ready, validated, and supportable. Maintains FIPS 140-3 (cert #5156); partnered with Entrust for PQC-backed cyber recovery. | Milestone: Veeam Data Platform v13.1 introduces post-quantum cryptography to safeguard backups; broader rollout",yes,vendor-roadmaps/VND-409_Veeam.html,active,,
VND-329,"Versa Networks, Inc.",https://versa-networks.com/blog/post-quantum-cryptography-pqc-and-versa-future-proofing-enterprise-security-against-quantum-threats/,Post-Quantum Cryptography (PQC) and Versa: Future-Proofing Enterprise Security Against Quantum Threats,blog_post,2025-03-12,2026-06-06,"Official Versa Networks blog describing the company's quantum-safe strategy for its Universal SASE platform: phased, hybrid PQC approach maintaining backward compatibility, with X25519Kyber768 hybrid key exchange integrated and three negotiation fallback scenarios. Aligned to FIPS 140-3 / NIAP. Strategic in scope but lacks explicit dated milestones, so it reads as a strategy blog rather than a dated roadmap. | Milestone: Integration of X25519Kyber768 hybrid PQC key exchange into the Versa SASE platform with dynamic hybrid PQC negotiation/fallback (as of March 2025).",yes,vendor-roadmaps/VND-329_Versa_Networks_Inc..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'Versa Networks SASE PQC' (same/near-identical URL). Not a company-wide roadmap."
VND-308,"Fastly, Inc.",https://www.fastly.com/blog/future-proofing-tls-encryption-against-quantum-threats,Future-proofing TLS encryption against quantum threats,blog_post,2025-04-02,2026-07-07,"Rollout of ML-KEM across Fastly's global CDN fleet starting April 2025, automatic for TLS 1.3 customers, with measured early adoption data (~5% of TLS 1.3 clients at time of writing). Added 2026-07-07 via migrate-data remediation; independently re-fetched before adding.",yes,vendor-roadmaps/VND-308_Fastly_Inc..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'Fastly Edge Cloud' (same/near-identical URL). Not a company-wide roadmap."
VND-238,Toshiba Research Europe Ltd.,https://www.toshiba-clip.com/en/detail/p=5165,Toshiba Cambridge Research Laboratory satellite QKD milestones,press_release,2026-04-24,2026-07-07,"Completed milestone (Jan 2026): compact satellite QKD transmitter, ground-demonstrated. Target milestone (FY2027): long-distance LEO-satellite-to-ground QKD communication, building on 25 years of Cambridge QKD research. Added 2026-07-07 via migrate-data remediation; independently re-fetched before adding.",yes,vendor-roadmaps/VND-238_Toshiba_Research_Europe_Ltd..html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — The evidence describes a specific satellite QKD hardware milestone and research timeline, which is a distinct product focus from the existing 'Integrated PQC-QKD Platform' entry and does not constitute a company-wide PQC strategy. Not catalogued from this evidence alone; flagged for dedicated evidence discovery if this product should be added to pqc_product_catalog."
VND-234,NTT Corporation,https://group.ntt/en/newsrelease/2024/10/30/241030a.html,NTT quantum-safe secure transport system,press_release,2024-10-30,2026-07-07,"NTT's 'quantum-safe secure transport system' using proprietary Elastic Key Control to switch cryptographic methods without service interruption, deployed on the Japan-Taiwan IOWN all-photonics network; framed around the '2030 Cryptography Problem.' Added 2026-07-07 via migrate-data remediation; independently re-fetched before adding.",yes,vendor-roadmaps/VND-234_NTT_Corporation.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row for 'NTT PQC Secure Transport' (same/near-identical URL). Not a company-wide roadmap."
VND-244,HP Inc.,https://www.hp.com/us-en/newsroom/blogs/2024/hp-launches-business-pc-to-protect-against-quantum-computer-hacks.html,HP business PCs with quantum-resistant firmware protection,press_release,2024-03-07,2026-07-07,"HP shipped business PCs with an upgraded Endpoint Security Controller (ESC) chip using quantum-resistant cryptography to protect firmware integrity, positioned ahead of US government guidance (quantum-resistant crypto recommended from 2025, required from 2030 for sensitive systems). Added 2026-07-07 via migrate-data remediation; independently re-fetched before adding.",yes,vendor-roadmaps/VND-244_HP_Inc..html,deprecated,2026-07-12,Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — The evidence describes a specific product launch (business PCs with 5th gen ESC chip) which is distinct from the existing entries for Enterprise Printers and the generic ESC Cryptographic Library certification. Not catalogued from this evidence alone; flagged for dedicated evidence discovery if this product should be added to pqc_product_catalog.
VND-020,IDEMIA Group,https://www.idemia.com/post-quantum-security-consulting,Post-Quantum Security Consulting,official_doc,,2026-07-12,"PQC advisory service covering cryptographic risk assessment, long-term secure design, migration support (integrating into IDEMIA Sphere CryptoLib and HSM products across cloud, embedded, secure elements), and performance optimization. No specific algorithm names or dates cited.",yes,vendor-roadmaps/VND-020_IDEMIA_Group.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — The evidence describes a specific consulting service offering rather than a company-wide product roadmap, and it references specific products (Sphere CryptoLib, Sphere HSM) that are not listed in the existing product catalog entries. Not catalogued from this evidence alone; flagged for dedicated evidence discovery if this product should be added to pqc_product_catalog."
VND-036,SandboxAQ Inc.,https://www.sandboxaq.com/post/q-day-moved-closer-pqc-migration-timelines-just-shifted-left,Q-Day Moved Closer: PQC Migration Timelines Just Shifted Left,blog_post,2026-04-02,2026-07-12,"Thought-leadership blog on accelerated PQC migration urgency (2029 target vs. earlier 2031-2035 baseline, citing Google's roadmap shift). References their AQtive Guard product (aqtiveguard.com/cryptography-pqc) for PQC discovery/migration but defers technical detail off-page.",yes,vendor-roadmaps/VND-036_SandboxAQ_Inc.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — evidence is about AQtive Guard specifically, not a company-wide roadmap. Supplementary evidence appended to existing pqc_product_catalog row sandboxaq-aqtive-guard."
VND-048,Open Quantum Safe Project,https://openquantumsafe.org/post-quantum-crypto.html,Post-quantum cryptography,official_doc,,2026-08-12,"Project's own PQC primer: liboqs implements ML-KEM (Kyber), ML-DSA (Dilithium), SLH-DSA (SPHINCS+), plus Falcon/XMSS/LMS. Cites NIST FIPS 202/203/204 (2024). Covers TLS/SSH/X.509/S/MIME integration and benchmarking.",yes,vendor-roadmaps/VND-048_Open_Quantum_Safe_Project.html,active,,
VND-053,ISARA Corporation,https://isara.com/products/isara-radiate-quantum-safe-library.html,ISARA Radiate™ Quantum-safe Library,official_doc,,2026-07-12,"ISARA Radiate SDK for integrating ML-KEM/ML-DSA and other NIST-standardized PQC algorithms; NIST PQC Security Level 5. Embedded + Standard variants, MISRA-C compliant, hybrid certificate validation for transitions. Targets financial services, government, energy/utilities.",yes,vendor-roadmaps/VND-053_ISARA_Corporation.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-20260713-023326): DUPLICATE — matches existing pqc_product_catalog row isara-radiate (same URL/product). Not a company-wide roadmap."
VND-139,Qrypt Inc.,https://www.qrypt.com/resources/post-quantum-secure-vpn/,Post-Quantum Secure VPN (Qrypt BLAST),blog_post,,2026-07-12,"Qrypt BLAST: quantum-secure entropy plugin for strongSwan VPN using ML-KEM-768 + AES-256-GCM, generating keys independently at endpoints rather than distributing shared secrets. Jetson Orin Nano/NX support now; Jetson Thor AGX port planned for Feb 2026.",yes,vendor-roadmaps/VND-139_Qrypt_Inc.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b, run vendor-roadmap-scope-arbitration full sweep): DUPLICATE — matches existing pqc_product_catalog row qrypt-blast-sdk (same URL/product). Not a company-wide roadmap."
VND-159,Giesecke+Devrient GmbH,https://gi-de.com/en/digital-security/digital-infrastructures/post-quantum-cryptography,Post-quantum cryptography,official_doc,,2026-08-12,"References NIST FIPS 203 (ML-KEM), FIPS 204 (ML-DSA), FIPS 205 (SLH-DSA). Covers PQC SIM/eSIM (mobile/IoT) and SINA-by-secunet hardware platforms addressing store-now-decrypt-later. Describes prototypes + active standardization participation, not yet widescale deployment.",yes,vendor-roadmaps/VND-159_Giesecke_Devrient_GmbH.html,active,,
VND-180,QuintessenceLabs Pty Ltd.,https://www.quintessencelabs.com/products#qconnect,qConnect Quantum Safe Key Distributor,official_doc,,2026-08-12,"qConnect: quantum-safe key distribution supporting ""NIST approved PQC algorithms"" (unnamed) and/or QKD, plus ETSI 014, Cisco SKIP, Nokia Key Output protocols. Hybrid PQC+QKD deployment options.",yes,vendor-roadmaps/VND-180_QuintessenceLabs_Pty_Ltd..html,active,,
VND-229,CyberZero,https://cyberzero.io/services/post-quantum-cryptography-readiness/,Post-Quantum Cryptography Readiness,official_doc,,2026-08-12,PQC readiness advisory service. Page blocks automated bot user-agents (403) but confirmed real and live via browser user-agent.,yes,vendor-roadmaps/VND-229_CyberZero.html,active,,
VND-247,Agence nationale de la sécurité des systèmes d'information (ANSSI),https://cyber.gouv.fr/enjeux-technologiques/cryptographie-post-quantique/,Cryptographie post-quantique (PQC),official_doc,2026-06-08,2026-08-11,"Official ANSSI PQC guidance (URL migrated from ssi.gouv.fr to cyber.gouv.fr, redirect confirmed). Recommends hybrid pre-quantum+PQC mechanisms; PQC required for product qualification starting 2027; advises against purchasing non-PQC products after 2030. Cites first CC certifications for Thales and Samsung PQC products. Scope: classified defense, SAIV, certified/qualified products.",yes,vendor-roadmaps/VND-247_Agence_nationale_de_la_s_curit_des_syst_mes_d_information_ANSSI_.html,active,,
VND-253,pQCee Inc.,https://www.pqcee.com/pages/post-quantum-cryptography-faq,Post Quantum Cryptography FAQ,blog_post,2025-02-23,2026-08-11,"Educational FAQ (authored by Tan Teik Guan) referencing 5 products (PacketQC, inoQulate, QKDLite, QuICScript, SafeQuard) without per-product algorithm detail. Cites 2028-2045 CRQC emergence estimates, 2030 as the commonly-used planning baseline.",yes,vendor-roadmaps/VND-253_pQCee_Inc..html,active,,
VND-254,Quantum Xchange Inc.,https://quantumxc.com/pqc-migration,PQC Migration,official_doc,2026-02-01,2026-08-11,Phio TX platform for PQC migration without infrastructure replacement; crypto-agility across cloud/virtual/on-prem. Cites FIPS 203 and FIPS 140-3; NIST entropy source validation. Quotes NIST's Dustin Moody and OMB's Mike Duffy.,yes,vendor-roadmaps/VND-254_Quantum_Xchange_Inc..html,active,,
VND-256,KiviCore Oy,https://kivicore.com/kivipqc-pqc-ip-cores,Post-Quantum-Cryptography (PQC) IP Cores,official_doc,,2026-08-12,"KiviPQC-KEM (ML-KEM/FIPS 203), KiviPQC-DSA (ML-DSA/FIPS 204), KiviPQC-Box (combined) -- FPGA IP cores for embedded/resource-constrained systems. KiviCore GmbH, Dresden, 20+ years FPGA cryptography experience.",yes,vendor-roadmaps/VND-256_KiviCore_Oy.html,active,,
VND-262,Technology Innovation Institute (TII),https://www.tii.ae/news/tii-founding-partner-new-global-standard-verifiable-quantum-safe-artificial-intelligence,"TII Founding Partner of a New Global Standard for Verifiable, Quantum-Safe Artificial Intelligence",announcement,2026-06-24,2026-08-11,"Announcement of TII's role as founding partner in a new global standard for verifiable, quantum-safe AI. Page blocks automated bot user-agents (403) but confirmed real and live via browser user-agent.",yes,vendor-roadmaps/VND-262_Technology_Innovation_Institute_TII_.html,active,,
VND-286,Chelpis Quantum Corp.,https://www.chelpis.com/products-service,PQC Communication System — PQTunnel,official_doc,,2026-08-12,"Cites NIST FIPS 203/204/205 plus UOV and MAYO (via their CPQC library), NIST CAVP verification. Products: PQScan (algorithm inventory), PQTunnel (E2E encrypted comms), PQRP (post-quantum TLS upgrade), PQStorage, PQDrive, CPQC library, PQBox hardware. Cloud/on-prem/hybrid/hardware deployment across gov/healthcare/finance/AI/critical infrastructure.",yes,vendor-roadmaps/VND-286_Chelpis_Quantum_Corp..html,active,,
VND-288,Taiwan QSMC Migration Center,https://www.qsmc.org/2024-pqc-elite-program,2024 PQC Elite Program,announcement,2024-08-08,2026-08-12,"4th Annual PQC Elite Program (Academia Sinica, Taipei, 2024-08-08/09) -- educator training covering lattice-based (Kyber), code-based, multivariate (MQ), and hash-based cryptography. Real faculty from Academia Sinica and Chang Gung University.",yes,vendor-roadmaps/VND-288_Taiwan_QSMC_Migration_Center.html,active,,
VND-306,Fraunhofer Institute for Secure Information Technology (Dyber Project),https://www.sit.fraunhofer.de/de/postquantum/,Post-Quantum-Kryptografie,official_doc,,2026-08-12,"Institute competency page: efficient PQC methods, secure implementation for resource-constrained systems (vehicles, Industry 4.0), crypto-agility, migration strategy. Links the QuantumRISC project. No specific algorithm names or dates.",yes,vendor-roadmaps/VND-306_Fraunhofer_Institute_for_Secure_Information_Technology_Dyber_Project_.html,active,,
VND-085,Cosmian SAS,https://cosmian.com/data-protection-suite/cosmian-covercrypt/,Cosmian CoverCrypt,official_doc,,2026-07-12,"CoverCrypt: hybrid classical+ML-KEM (NIST-standardized PQC KEM) fine-grained/traceable encryption product. ETSI TS 104 015 standardized; follows ANSSI+BSI hybridization recommendations. Open-source (Rust), available on AWS/Azure/GCP marketplaces, integrates with Cosmian KMS. Found via broader site search after the initial homepage-nav scan surfaced only a generic risk-assessment page, not this specific product page.",yes,vendor-roadmaps/VND-085_Cosmian_SAS.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — evidence is a general homepage overview, not a company-wide roadmap. Names an uncatalogued product (Cosmian findex) but with no findex-specific PQC claim, so not catalogued from this evidence alone; flagged for dedicated evidence discovery."
VND-010,Crypto4A Technologies Inc.,https://crypto4a.com/news/,Crypto4A News: QxHSM/QxOS 5 Post-Quantum HSM Platform Updates,,2026-07-12,,,yes,vendor-roadmaps/VND-010_Crypto4A_Technologies_Inc.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — The evidence title explicitly references 'QxHSM/QxOS', which corresponds to the existing QxHSM product entry, and focuses on updates for that specific platform rather than a company-wide strategy across multiple distinct products. Supplementary evidence appended to existing pqc_product_catalog row 'crypto4a-qxhsm'."
VND-055,evolutionQ Inc.,https://evolutionq.com/services/quantum-risk-assessment,evolutionQ: Quantum Risk Assessment,,2026-07-13,,,yes,vendor-roadmaps/VND-055_evolutionQ_Inc.html,deprecated,2026-07-12,"Scope arbitration (qwen3.6:27b): SINGLE_PRODUCT_NEW — evidence is a general risk-assessment service page, not a company-wide roadmap. Products it names (BasejumpSKI, BasejumpQDN) are already independently evidenced in pqc_product_catalog; this page adds no product-specific PQC claim."
VND-008,Cisco Systems Inc.,https://blogs.cisco.com/security/preparing-for-post-quantum-cryptography-the-secure-firewall-roadmap,Cisco Secure Firewall: Post Quantum Cryptography Roadmap,,2026-07-15,,,yes,vendor-roadmaps/VND-008_Cisco_Systems_Inc.html,deprecated,2026-07-15,"Same URL already deprecated 2026-07-12 by scope arbitration (DUPLICATE — matches existing pqc_product_catalog row for 'Cisco ASA (Adaptive Security Appliance', not a company-wide roadmap). This stub was redrafted from a queue proposal that re-surfaced the identical URL; the scope problem is unchanged, so it's deprecated for the same reason rather than enriched."
VND-153,Ciena Corporation,https://www.ciena.com/solutions/quantum-safe-communications,Ciena Quantum-Safe Communications Solution,,2026-07-17,2026-08-12,"Ciena's WaveLogic 6 Extreme 1.6T quantum-safe encryption solution on the Waveserver platform supports QKD system interworking and NIST-certified PQC algorithms, delivering always-on, wire-speed encryption without impacting performance or adding operational complexity.",yes,vendor-roadmaps/VND-153_Ciena_Corporation.html,active,,
VND-192,Garantir Inc.,https://garantir.io/keeping-software-secure-in-a-post-quantum-world/,Garantir PQC Code Signing and CNSA 2.0 Migration,,2025-07-25,2026-08-11,"Garantir's GaraTrust platform provides quantum-safe code signing and certificate lifecycle management aligned with CNSA 2.0 (hash-based LMS/XMSS and lattice-based ML-DSA signature support), positioned against the NSA's CNSA 2.0 transition timeline (PQC default for software/firmware signing by 2025, RSA/ECC phase-out by 2030, full migration by 2035). GaraTrust is also listed on AWS Marketplace.",yes,vendor-roadmaps/VND-192_Garantir_Inc.html,active,,
VND-255,Quantum eMotion Inc.,https://www.quantumemotion.com/press-release/53/quantum-emotion-deploys-its-quantum-safe-security-platform-for-digital-therapeutics-in-landmark-comm,Quantum eMotion Deploys Its Quantum-Safe Security Platform,,2026-07-17,2026-08-12,"Source is a press-release announcement of a commercial partnership deploying the Sentry-Q platform for digital therapeutics; contains no PQC algorithm, timeline, or technical roadmap detail.",yes,vendor-roadmaps/VND-255_Quantum_eMotion_Inc.html,deprecated,2026-07-17,"Not a genuine company-wide PQC roadmap: real content read (LOW extraction quality, Coverage Verification=CONSISTENT with ""not specified"") shows this is a Dec 2024 press release about a commercial healthcare partnership (GreyBox/Becton Dickinson), mentioning the Sentry-Q platform and generic ""quantum-based cybersecurity"" marketing language -- no PQC algorithm, migration date, or concrete technical commitment. The 2026-07-12 discovery review approved this candidate from anchor text alone (""Read the Press Release""); real enrichment contradicts that approval."
VND-092,Algorand Foundation,https://algorand.co/blog/algorand-post-quantum-cryptography-roadmap,Algorand Post-Quantum Cryptography Roadmap,blog_post,2026-06-18,2026-08-11,"Algorand Foundation roadmap: native post-quantum accounts targeted for Q3 2026, native Falcon-512 support and multi-cryptography multisig support by end of 2026, broad quantum resilience targeted by 2027. Hybrid model uses both Ed25519 and Falcon signatures for consensus messages during transition; hybrid accounts merge ECC- and lattice-based keys. Algorithms: Falcon-512, Falcon-1024, FN-DSA, ML-DSA. (Jul 2026)",yes,vendor-roadmaps/VND-092_Algorand_Foundation.html,active,,
VND-527,European Space Agency,https://connectivity.esa.int/archives/projects/e2eqss,European Space Agency E2EQSS Post-Quantum Satellite Security,,2025-04-26,2026-08-11,"ESA's E2EQSS project delivers end-to-end quantum-safe security for satellite data links, combining PQC, PKI, QRNG, and CCSDS satellite protocols across two configurations: low-rate (<5Mbps, UHF/S/X-band monitoring & control) and high-rate (<10Gbps, X/K/optical payload data). Status as of Apr 23 2025: SRR complete, PDR in progress, CDR planned for Phase 2, QR as the final milestone. Partners: VisionSpace Technologies (Germany), Ateleris and ID Quantique (Switzerland), Fachhochschule Nordschweiz (Switzerland).",yes,vendor-roadmaps/VND-527_European_Space_Agency.html,active,,
VND-523,Gopher Security,https://www.gopher.security/mcp-security/2026-post-quantum-ai-infrastructure-security-roadmap,Gopher Security 2026 Post-Quantum AI Infrastructure Roadmap,,2026-07-02,2026-08-11,"Gopher MCP (on-demand MCP servers/gateways for AI infrastructure) plans ML-KEM (key encapsulation) and ML-DSA (signatures) adoption via a 3-phase strategy: inventory/assessment, implementing PQC primitives, then securing the 'agentic loop' with zero-trust encryption. Frames 2026 as the critical PQC transition deadline. Note: this vendor's site carries several near-identical SEO-style PQC/MCP posts, so treat as a general industry-positioning piece more than a firm company-wide commitment.",yes,vendor-roadmaps/VND-523_Gopher_Security.html,active,,
