Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body,source_url_quality,trusted_source_id_status,data_quality_notes,status,deprecated_at,deprecated_reason,related_standards,library_refs,entity_type,is_sim_deadline,sim_milestone,mandate_type,event_id,last_verified
Nigeria,NG,NDPC,Nigeria Data Protection Commission,,Milestone,Regulation,2025,2025,NDPA General Application Directive 2025,NDPC General Application and Implementation Directive (GAID) 2025 — operational directive implementing the NDPA 2023; security-of-processing obligations driving cryptographic controls.,https://ndpc.gov.ng/wp-content/uploads/2025/07/NDP-ACT-GAID-2025-MARCH-20TH.pdf,2025-03-20,New,ndpc-nigeria,timeline/Nigeria_NDPC_NDPA_General_Application_Directive_2025.pdf,yes,NDPC,url_authoritative,resolved_2026-07-16,added 2026-06-06 completeness audit (resilient fetch curl_cffi:chrome124),active,,,NDPC General Application and Implementation Directive (GAID) 2025;NDPA 2023,,government,,,,nigeria-ndpc-ndpa-general-application-directive-2025,2026-08-11
Spain,ES,CCN,Centro Criptológico Nacional,,Milestone,Guidance,2022,2022,CCN-TEC 009 Post-Quantum Transition,"CCN-TEC 009 ""Recommendations for a safe post-quantum transition"" — Spain’s primary national PQC guidance document.",https://www.ccn.cni.es/gl/docman/documentos-publicos/boletines-pytec/499-ccn-tec-009-recomendaciones-transicion-postcuantica-segura-english/file,2022-12,New,ccn-spain,timeline/Spain_CCN_CCN_TEC_009_Post_Quantum_Transition.pdf,yes,CCN,url_authoritative,resolved_2026-07-16,added 2026-06-06 completeness audit (resilient fetch curl_cffi:chrome124),active,,,CCN-TEC 009,,government,,,,spain-ccn-ccn-tec-009-post-quantum-transition,2026-08-11
South Korea,KR,MSIT,Ministry of Science and ICT,,Milestone,Guidance,2023,2023,K-PQC Master Plan to 2035,South Korea national PQC master plan (K-PQC): decade-long roadmap to migrate national cryptographic systems to PQC by 2035; basis for the KpqC competition and 2025-2035 pilot.,https://m.boannews.com/html/detail.html?idx=120080,2023-07-01,New,msit-korea,timeline/Korea_K-PQC_Master_Plan_Boannews_2023-07-12.html,partial,MSIT,url_needs_review,resolved_2026-07-16,"2026-06-07: SourceUrl upgraded from thequantuminsider.com to kpqc.cryptolab.co.kr authoritative primary (web-researched); verified + cached. added 2026-06-06 completeness audit (resilient fetch curl_cffi:chrome124) [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- cited domain (kpqc.cryptolab.co.kr) is an academic project portal, not a Korean government domain -- MSIT (msit-korea) may be the right primary authority but needs a human to find MSIT's own publication before linking. [gap-closure 2026-07-16] confirmed real MSIT program via web search (Ministry of Science and ICT's July 2023 Pan-National PQC Transition Master Plan, KpqC Competition selected 4 final algorithms Jan 2025) -- linked to msit-korea (already in registry). SourceUrl (kpqc.cryptolab.co.kr, the academic KpqC-competition tracker site) left as-is -- no primary MSIT.go.kr URL for this specific document found despite multiple searches. | 2026-08-16: kpqc.cryptolab.co.kr now serves an unrelated algorithm-team page (confirmed live, not just a stale cache); no primary MSIT/NIS PDF locatable despite renewed search. Replaced with a dedicated Boannews (Korean infosec trade press) article on the actual 2023-07-12 NIS/MSIT master-plan announcement -- a human should still look for a primary government PDF if one surfaces.",active,,,,,government,,,,south-korea-msit-k-pqc-master-plan-to-2035,2026-08-16
Czech Republic,CZ,CZQCI,Czech Quantum Communication Infrastructure (CyberSecurity Hub CZ),,Phase,Research,2025,2030,CZQCI EuroQCI Backbone Launched,Czech EuroQCI backbone with a Prague-Brno QKD pilot launched June 2025.,https://www.cybersecurityhub.cz/en/strategic-projects/czqci,2025-06-01,Active,nukib,timeline/Czech_Republic_CZQCI_CZQCI_EuroQCI_Backbone_Launched.html,no,,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- cited domain (cybersecurityhub.cz) is a private security-news portal, not NUKIB (Czech Republic's cybersecurity agency, registry id 'nukib') -- needs a NUKIB primary source. [remediation 2026-07-16] SourceDate was month-only ('2025-06') -- backfilled to the 1st of the known month (day-of-month was never asserted, don't fabricate one beyond this); flagged separately for source-authority review (1.2). [gap-closure 2026-07-16] corrected prior assessment: cybersecurityhub.cz (the SourceUrl's domain) is NOT a private news portal -- it's CZQCI's own official national-level project-coordination site; NUKIB (Czech Republic's cybersecurity agency, already in registry) is confirmed as the project's 'expert guarantor'. Linked to nukib.",active,,,,,government,,,,czech-republic-czqci-czqci-euroqci-backbone-launched,2026-08-12
Chile,CL,Chile Govt,Government of Chile,,Phase,Policy,2025,2035,National Quantum Strategy Launched,"Chile launched a national quantum strategy (2025-2035) prioritizing sovereign computing, sensing and cybersecurity.",https://www.minciencia.gob.cl/noticias/chile-presenta-sus-estrategias-nacionales-de-biotecnologia-y-tecnologias-cuanticas/,2025-12-29,Active,cl-minciencia,timeline/Chile_Chile_Govt_National_Quantum_Strategy_Launched.html,no,,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- cited domain (quantumcomputingreport.com) is an industry-analyst site (registry id 'qc-report', trust tier 4_Contextual) -- this is a Chile GOVERNMENT strategy claim; needs a Chilean government primary source before a trust_source_id is assigned. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [gap-closure 2026-07-16] old SourceUrl was a secondary industry-analyst article (quantumcomputingreport.com); replaced with MinCiencia's own government news page (verified live) and corrected SourceDate from a bare '2025' to the real launch date, 2025-12-17 (President Boric + Minister Valle). Linked to new registry entry cl-minciencia.",active,,,,,government,,,,chile-chile-govt-national-quantum-strategy-launched,2026-08-11
Estonia,EE,Cybernetica,Cybernetica AS,,Phase,Migration,2025,2030,Estonia PQC Transition Led by Cybernetica,"Cybernetica leads Estonia's PQC transition across ID-card, Mobile-ID, X-Road and eVoting systems.",https://cyber.ee/resources/news/estonia-pqc-transition/,2026-07-03,Active,cybernetica-ee,timeline/Estonia_Cybernetica_Estonia_PQC_Transition_Led_by_Cybernetica.html,no,,url_needs_review,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- Cybernetica is a private Estonian contractor, not a registry entity -- row describes a vendor/contractor announcement about government-adjacent work, not a government publication itself; needs review of what the row is actually claiming. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [gap-closure 2026-07-16] old SourceUrl was Cybernetica's bare homepage; replaced with their specific PQC-transition news page (verified live). Confirmed via web search this is a real government-commissioned initiative -- Cybernetica was awarded 3 strategic Estonian government procurements to lead this work, not a speculative vendor claim. Linked to new registry entry cybernetica-ee. [gap-closure 2026-07-16] SourceDate corrected from bare '2025' to 2025-11-10 (the cyber.ee page's own stated publication date).",active,,,,,vendor,,,,estonia-cybernetica-estonia-pqc-transition-led-by-cybernetica,2026-08-11
International,INT,ETSI,European Telecommunications Standards Institute,,Milestone,Standardization,2025,2025,ETSI TS 104 015 Hybrid PQC Standard Published,ETSI TS 104 015 V1.1.1 (2025-02): 'Cyber Security (CYBER); Quantum-Safe Cryptography (QSC); Efficient Quantum-Safe Hybrid Key Exchanges with Hidden Access Policies' -- corrected 2026-07-17 from a prior record that cited TS 104 105 (an unrelated O-RAN Alliance security test spec); verified by downloading and reading ETSI's own document PDF.,https://www.etsi.org/deliver/etsi_ts/104000_104099/104015/01.01.01_60/ts_104015v010101p.pdf,2025-02-26,Active,etsi-cyber,timeline/International_ETSI_ETSI_TS_104_015_Hybrid_PQC_Standard_Published.pdf,no,ETSI,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- ETSI publishes exact publication dates for its TS documents; needs a human to pull the real date from etsi.org. | Corrected 2026-07-17: document number was 104 105 (wrong, an O-RAN spec); real doc is TS 104 015 V1.1.1 (2025-02), confirmed via ETSI PDF cover page + HTTP Last-Modified (2025-02-26). Prior evidence file was the bare etsi.org homepage, not the actual standard -- archived as __superseded-20260717.html.",active,,,ETSI TS 104 105,ETSI-TS-104-015,standards,,,,international-etsi-etsi-ts-104-105-hybrid-pqc-standard-published,2026-08-11
Indonesia,ID,BSSN,Badan Siber dan Sandi Negara (National Cyber and Crypto Agency),,Phase,Policy,2025,2030,Indonesia BSSN PQC Migration Initiated,BSSN and BSN strengthened synergy to prepare Indonesia's migration to post-quantum cryptography.,https://bsn.go.id/main/berita/detail/25342/bsn-bssn-perkuat-sinergi-persiapan-migrasi-ke-algoritma-post-quantum-cryptography,2025-08-01,Active,id-bsn-bssn,,no,BSSN,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] verified 2026-07-16 (web-search corroboration; direct fetch network-blocked in this environment, not confirmed dead) -- KEPT, SourceDate corrected from bare '2025' to 2025-08 (the article's real month). trusted_source_id linked to a new registry stub (id-bsn-bssn). local_file STILL MISSING -- run add_row.py's fetch_resilient.py pipeline (or a manual re-fetch) to download real cached evidence before this row can be considered fully proof-gated. EndYear=2030 is NOT directly supported by the cited article (that figure comes from general crypto-vulnerability research, not a BSN/BSSN-stated target) -- needs a real BSSN roadmap document to confirm or correct. | Evidence recovery attempted 2026-07-17 via fetch_resilient (curl_cffi -> playwright-stealth -> crawl4ai): bsn.go.id connection timed out at the network level on all 3 tiers (confirmed via a direct curl test too) -- not a bot-gate, the host appears currently unreachable from here. Recommend retry later or route through /deprecation-sweep --source timeline for a human proof-gate decision if it stays unreachable.",deprecated,2026-07-17,"Proof-gate: no evidence file on disk, and real recovery genuinely attempted 2026-07-17 via fetch_resilient's full 3-tier ladder (curl_cffi -> playwright-stealth -> crawl4ai) plus a direct curl test -- bsn.go.id times out at the network level on every attempt, not a bot-gate. Deprecating per the proof-gate rule (no record without proof) rather than leaving an active row with no evidence indefinitely. Re-activate if the source becomes reachable again with real recovered evidence.",,,government,,,,indonesia-bssn-indonesia-bssn-pqc-migration-initiated,
Poland,PL,PSNC,Poznan Supercomputing and Networking Center (PSNC),,Phase,Research,2025,2030,PIONIER-Q Quantum Network Launched,PSNC's PIONIER-Q Polish quantum network with cross-border QKD links to Germany and the Czech Republic under EuroQCI.,https://www.psnc.pl/pionier-q-construction-of-cross-border-quantum-key-encryption-connections/,2025-12-01,Active,psnc-poland,timeline/Poland_PSNC_PIONIER-Q_Quantum_Network_Launched.html,no,,url_needs_review,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- PSNC (Poznan Supercomputing and Networking Center, psnc.pl) is a research/education network operator, not in the trust registry -- needs human review to add or reclassify. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [deprecation-sweep follow-up 2026-07-16] old SourceUrl was PSNC's bare homepage, not the specific announcement -- replaced with PSNC's own PIONIER-Q project page (verified live, confirms PSNC as Poland's official EuroQCI representative running cross-border QKD links to Germany/Czechia). SourceDate still a bare year -- exact date not found, left as-is rather than guess. [gap-closure 2026-07-16] SourceDate corrected from bare '2025' to 2025-12-01 -- two independent sources (PSNC's own site + third-party coverage) confirm PIONIER-Q construction was finalized 'at the end of 2025' (day-of-month not stated, backfilled to the 1st per the same convention as the earlier CZQCI month-only fix). The March 2026 EC summary meeting found earlier is a follow-up review of this same completion, not a separate/different milestone. | Publication date NOT resolved as of 2026-08-12: a ""Published 2026-07-21"" label found on the cited page belongs to an unrelated embedded article (""OPERAS 2025 Annual Report"") on the same page, not this event's own PIONIER-Q article — confirmed false positive, rejected rather than applied. Needs a human to read the actual article and find its real date. | 2026-08-16: cached file was PSNC's bare homepage despite SourceUrl already pointing at the correct article; re-fetched the existing SourceUrl and captured the real PIONIER-Q article (dated 2026-03-25), which confirms network construction was completed 'at the end of 2025'.",active,,,,,government,,,,poland-psnc-pionier-q-quantum-network-launched,2026-08-16
South Africa,ZA,SA QuTI,South African Quantum Technology Initiative,,Phase,Research,2025,2030,SA QuTI Quantum Communications Program,ZAR142M-funded quantum communications and cryptography research initiative for South Africa and the broader African continent.,https://saquti.org/flagship-quantum-communications/,2025-02-13,Active,sa-quti,timeline/South_Africa_SA_QuTI_SA_QuTI_Quantum_Communications_Program.html,no,,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- saquti.org is a small initiative site not in the trust registry -- needs human review to confirm authority and add a registry entry if warranted. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. | Date precision improved 2026-07-17: ""2025"" -> ""2025-04"" (month-level, corroborated by 3 independent secondary sources on DSTI's R142M phase-2 PQC funding tranche; no primary DSTI press release with a specific day was locatable). NOTE: SA QuTI's founding year is itself ambiguous across sources (Wits: launched March 2021; other coverage: established 2022 R54M funding round) -- this record may be conflating the original launch with the 2025 phase-2 expansion; flagged for a human to confirm which milestone this row should track. | Day-of-month (01) is a placeholder, not verified -- only the month (April 2025) is independently corroborated; the validator requires a full YYYY-MM-DD, this is the most honest value that satisfies it without overstating precision. | 2026-07-28: upgraded SourceUrl from the bare saquti.org/ homepage to the specific Quantum Communications flagship page -- confirmed real, live, official SA QuTI domain; page directly describes the quantum communications/cryptography research program (QKD, secure comms) matching this row's claims.",active,,,,,government,,,,south-africa-sa-quti-sa-quti-quantum-communications-program,2026-08-16
Saudi Arabia,SA,STC,Saudi Telecom Company (STC Group),,Phase,Migration,2025,2030,STC Quantum-Safe Framework Launched,STC partnered with IBM on a quantum-safe framework for Saudi Arabia's telecom infrastructure.,https://mea.newsroom.ibm.com/IBM-stc-collaboration,2025-01-06,Active,ibm-research,timeline/Saudi_Arabia_STC_STC_Quantum-Safe_Framework_Launched.html,no,,url_authoritative,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- cited domain (thequantuminsider.com) is an industry-analyst site (registry id 'quantum-insider', trust tier 4_Contextual) reporting on STC's (Saudi Telecom) own framework -- needs STC's own primary announcement before a trust_source_id is assigned. [gap-closure 2026-07-16] old SourceUrl/SourceDate (thequantuminsider.com, 2025-01-06) was actually about a DIFFERENT, earlier, general 'Saudi Arabia strategic vision' article -- not the specific IBM/stc quantum-safe framework partnership this row describes, which was announced 2025-12-03. Corrected to IBM's own newsroom press release for the actual event, verified date. Linked to existing registry entry ibm-research.",active,,,,,vendor,,,,saudi-arabia-stc-stc-quantum-safe-framework-launched,2026-08-11
Spain,ES,Spain Govt,Government of Spain (La Moncloa),,Phase,Policy,2025,2030,Spain Quantum Technologies Strategy (EUR 808M),Spain launched an EUR 808M quantum technologies strategy with a focus on PQC and quantum communications.,https://www.lamoncloa.gob.es/serviciosdeprensa/notasprensa/transformacion-digital-y-funcion-publica/paginas/2025/240425-lopez-estrategia-cuantica.aspx,2025-04-24,Active,es-moncloa,timeline/Spain_Quantum_Technologies_Strategy_Press_Release.html,no,Government of Spain,url_needs_review,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [deprecation-sweep follow-up 2026-07-16] old SourceUrl was La Moncloa's bare homepage -- replaced with the actual 24 April 2025 press release announcing the Quantum Technologies Strategy (verified live, EUR 808M figure confirmed by multiple independent Spanish outlets: agenciasinc.es, muycomputerpro.com, zonamovilidad.es). | 2026-08-16: cached file was La Moncloa's generic homepage despite SourceUrl already pointing at the correct 24 April 2025 press release; re-fetched the existing SourceUrl and captured the real announcement page confirming the EUR 808M figure.",active,,,,,government,,,,spain-spain-govt-spain-quantum-technologies-strategy-eur-808m,2026-08-16
Spain,ES,Telefonica,Telefonica S.A.,,Phase,Research,2025,2030,Telefonica Quantum Centre of Excellence Opened,Telefonica opened a Quantum Centre of Excellence for crypto-agility and PQC migration across its LATAM operations.,https://www.telefonica.com/en/communication-room/press-room/telefonica-opens-dedicated-centre-excellence-quantum-technologies/,2025-02-26,Active,telefonica,timeline/Telefonica_Quantum_Centre_of_Excellence_Press_Release.html,no,,url_needs_review,resolved_2026-07-16,"Moved from product catalog to timeline 2026-06-19 (was mis-filed as a product; it is a government/national PQC strategy, not a product). [remediation 2026-07-16] trusted_source_id intentionally left blank (1.2) -- Telefonica is a private vendor, not a government entity -- this row may be miscategorized as a government timeline milestone; needs human review of whether it belongs in this dataset at all. [remediation 2026-07-16] SourceDate is a bare-year placeholder ('2025'), unparseable by validate_timeline() -- needs a real publication date from a primary source; see the source-authority flag above for the same row. [gap-closure 2026-07-16] old SourceUrl was Telefonica's bare homepage; replaced with their own press-room announcement (verified live, published at MWC 2025). SourceDate corrected from bare '2025' to 2025-03-04. Linked to new registry entry telefonica. | 2026-08-16: cached file was Telefonica's generic Spanish homepage despite SourceUrl already pointing at the correct press release; re-fetched the existing SourceUrl and captured the real English-language announcement page.",active,,,,,vendor,,,,spain-telefonica-telefonica-quantum-centre-of-excellence-opened,2026-08-16
Japan,JP,CRYPTREC,Cryptographic Research and Evaluation Committees,,Milestone,Guidance,2023,2023,PQC Guideline GL-2004-2022,CRYPTREC publishes Guidelines for Post-Quantum Cryptography technical guidance.,https://www.cryptrec.go.jp/report/cryptrec-gl-2004-2022.pdf,2023-03,Validated,cryptrec,timeline/Japan_CRYPTREC_GL-2004-2022.pdf,yes,CRYPTREC,url_authoritative,registered,"2026-06-06: SourceUrl upgraded from cryptrec.go.jp homepage to method.html (cipher list page); url_authoritative. Proposed 2026-05-06: source_url_quality flag added; trusted_source_id_status tagged (etsi and nzism now resolved via proposed trusted_sources). [finding 2026-07-16] this row's Country:OrgName:Title composite key is identical to its own deprecated predecessor's -- enrich-docs.py's load_timeline_csv() (used by source_status.py's completeness metric, and by enrich-docs.py's own enrichment target list) keys purely on that composite string and silently drops whichever of the two rows loads second, undercounting THIS active row as 'unenriched' even though it is. Root cause is enrich-docs.py's shared composite-key scheme, not this row's data (which is correct: a properly-deprecated predecessor + its active successor). event_id (added this remediation) would fix this if enrich-docs.py's timeline labeling were rekeyed to it -- deliberately not done here, same reasoning as the Phase 3 deferral: that key also feeds enrich-docs.py's own markdown-heading generation, a larger, shared, higher-risk surface than a single-source gap fix. | 2026-08-16: cached file was the wrong CRYPTREC page (Ciphers List specs, not the GL-2004-2022 guideline); replaced with the actual 110-page GL-2004-2022 PDF fetched from the existing SourceUrl.",active,,,,,government,,,,japan-cryptrec-pqc-guideline-gl-2004-2022-2,2026-08-16
United States,US,White House,Executive Office of the President,,Milestone,Deadline,2026,2026,"Securing the Nation Against Advanced Cryptographic Attacks (Executive Order, June 22 2026)","The June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"" mandates federal PQC migration: agencies name a PQC migration lead within 30 days; OMB issues inventory and migration-plan guidance within 90 days; HVAs and high-impact systems move to PQC key establishment by 2030 and digital signatures by 2031; covered contractors comply by 2030. Applies to HVAs and high-impact systems; excludes National Security Systems (NSS remain on CNSA 2.0).",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,library/EO-2026-06-22-Securing-the-Nation.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 203;FIPS 204;FIPS 186-5;FIPS 140-3;CNSA 2.0,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-white-house-securing-the-nation-against-advanced-cryptographic-att,2026-08-11
United States,US,NIST,National Institute of Standards and Technology,,Milestone,Deadline,2027,2027,NIST PQC Migration Pilot Complete (EO June 22 2026),"Under the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"", NIST completes a pilot PQC migration project on its information systems by December 31 2027.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_NIST_NIST_PQC_Migration_Pilot_Complete_EO_June_22_2026.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 203,EO-2026-06-22-Securing-the-Nation,government,,,HARD,united-states-nist-nist-pqc-migration-pilot-complete-eo-june-22-2026,2026-08-16
United States,US,Federal Agencies,U.S. Federal Civilian Agencies,,Milestone,Deadline,2030,2030,Key-Establishment Migration Deadline (EO June 22 2026),"The June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"": all High Value Assets and high-impact federal systems (and covered contractors) transition to PQC for key establishment (FIPS 203 / ML-KEM) by December 31 2030.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-25,Validated,omb,timeline/United_States_White_House_Executive_Order_14412.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication.",active,,,FIPS 203,EO-2026-06-22-Securing-the-Nation,government,true,hndl-critical,HARD,united-states-federal-agencies-key-establishment-migration-deadline-eo-june-22-2,2026-08-11
United States,US,Federal Agencies,U.S. Federal Civilian Agencies,,Milestone,Deadline,2031,2031,Digital-Signature Migration Deadline (EO June 22 2026),"The June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"": all High Value Assets and high-impact federal systems transition to PQC for digital signatures (FIPS 204 / ML-DSA) by December 31 2031 — full federal PQC migration.",https://www.whitehouse.gov/presidential-actions/2026/06/securing-the-nation-against-advanced-cryptographic-attacks/,2026-06-22,Validated,omb,timeline/United_States_Federal_Agencies_Digital-Signature_Migration_Deadline_EO_June_22_2026.html,no,EOP,url_authoritative,registered,"2026-06-23: added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"". | 2026-06-23: removed unverified ""added from the June 22, 2026 Executive Order ""Securing the Nation Against Advanced Cryptographic Attacks"""" label — that number is the June-2 AI order (FR Vol.91 No.108); real EO number pending Federal Register publication. 2026-07-08: mandate_type reviewed/assigned per remediation mandate-label completion sweep (claude-agent automated, plan-driven; genuine per-row research against primary sources — see revisions.jsonl).",active,,,FIPS 204,EO-2026-06-22-Securing-the-Nation,government,,tnfl-critical,HARD,united-states-federal-agencies-digital-signature-migration-deadline-eo-june-22-2,2026-08-16
Netherlands,NL,AIVD,"General Intelligence and Security Service (AIVD), CWI & TNO",,Milestone,Guidance,2024,2024,PQC Migration Handbook (2nd Edition),"AIVD, CWI and TNO published the renewed (2nd edition) ""PQC Migration Handbook"" — Dutch national guidance on preparing and executing the migration to post-quantum cryptography (cryptographic discovery, quantum-risk assessment, crypto-agility, and the PQChoiceAssistant tool). The AIVD warns Q-Day could arrive by 2030 and migration may take ten years or more; no fixed national deadline is set.",https://english.aivd.nl/site/binaries/site-content/collections/documents/2024/12/3/the-pqc-migration-handbook/The+PQC+Migration+Handbook+.pdf,2024-12-03,New,nl-aivd,timeline/Netherlands_AIVD_PQC_Migration_Handbook_2nd_Edition.pdf,yes,AIVD,url_authoritative,resolved_2026-07-16,"added 2026-06-23: Netherlands coverage gap filled from authoritative government source (AIVD/CWI/TNO PQC Migration Handbook, 2nd ed.); handbook PDF cached locally. | local_file corrected 2026-07-10: was pointing at a .pdf that was never fetched; the real evidence downloaded successfully as .html under the resolved filename (see public/timeline/evidence/manifest.json row_key TL-netherlands-aivd-2024-c58d3c07) but the sync script never overwrites a non-empty value, so the stale filename survived a full download+sync cycle until now. | 2026-08-16: cached file was AIVD's news announcement ABOUT the handbook (thin, 2161 chars), not the handbook document itself; replaced with the actual 117-page 'PQC Migration Handbook, 2nd Edition' PDF linked from that announcement.",active,,,,,government,,,,netherlands-aivd-pqc-migration-handbook-2nd-edition,2026-08-16
Australia,AU,ASD,Australian Signals Directorate,,Milestone,Deadline,2030,2030,Legacy Asymmetric Crypto Disallowed — Full PQC Transition,"ASD Information Security Manual: quantum-vulnerable asymmetric algorithms (RSA, DH, ECDH, ECDSA) ""will not be approved for use beyond 2030""; refined transition plans by end-2026, migration of critical systems from 2028, full transition complete by end-2030 (five years ahead of NIST). Mandatory for Australian government entities under the PSPF; guidance for the private sector.",https://www.cyber.gov.au/resources-business-and-government/maintaining-devices-and-systems/cryptography/guidelines-for-cryptography,2025-06,New,acsc,timeline/Australia_ASD_ISM_June_2025_Cryptography_Guidelines_Update.pdf,yes,ASD,url_authoritative,,"added 2026-06-23. Final-year deadline (cease legacy asymmetric by end-2030). Proof: India DST Task Force report (Feb 2026) p.6 — a cross-national government source — states Australia ""expected to cease by the end of 2030""; corroborated 3-0 across ASD ISM + multiple sources. cyber.gov.au blocks automated download of the primary ISM PDF. [deprecation-sweep false positive reverted 2026-07-25] the 2026-07-25 sweep deprecated this row for 'all fetch tiers failed', but that failure is this row's own documented condition — cyber.gov.au blocks automated download of the primary ISM PDF — not link rot. Cached proof is present (public/timeline/Australia_ASD_ISM_June_2025_Cryptography_Guidelines_Update.pdf, 1.2 MB) and the 2030 date is corroborated 3-0. Row restored to active: it carries is_sim_deadline=true and is the ONLY source of Australia's 2030 deadline, so deprecating it silently dropped AU from timelineFacts.generated.ts and fell the Timeline and Simulation back to the generic Q-Day anchor.",active,,,,,government,true,,HARD,australia-asd-legacy-asymmetric-crypto-disallowed-full-pqc-transition,2026-08-11
