software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
Google OpenTitan,FIPS 140-3,4367,"Google, LLC.",Titan-D Chip,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-11-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4367
Google OpenTitan,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google OpenTitan,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google OpenTitan,FIPS 140-3,5166,"Google, LLC.",Titan-BPN Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5166
Google OpenTitan,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
Google Tink,ACVP,A7700,"Google, Inc.",BoringCrypto,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-11-21,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20486
Google Tink,FIPS 140-3,5087,"Google, LLC.",OpenSK Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-10-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5087
Google Tink,FIPS 140-3,5104,"Google, LLC",BoringCrypto,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-12-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5104
Google Tink,FIPS 140-3,5165,"Google, LLC.",River Redux Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5165
HPE Alletra MP,FIPS 140-3,5011,"Hewlett Packard, Inc.",HP Poly Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5011
HPE Alletra MP,FIPS 140-3,5148,Hewlett Packard Enterprise,HPE Java Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5148
HPE Alletra MP,FIPS 140-3,5152,HPE Aruba Networking,HPE Aruba Networking AOS-CX Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-02-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5152
I4P Trident HSM,Common Criteria,cc-trident-version-3-1-3-z5zm,I4P-informatikai Kft. (I4P Informatics Ltd.) (Scheme: IT),Trident version 3.1.3,SPHINCS+,"EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2024-04-16,https://www.commoncriteriaportal.org/files/epfiles/st_trident_313_v3.5.pdf
I4P Trident HSM,Common Criteria,cc-trident-version-3-2-3-8xdv,I4P-informatikai Kft. (I4P Informatics Ltd.) (Scheme: IT),Trident version 3.2.3,"ML-KEM, ML-DSA, SLH-DSA, SPHINCS+","EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2025-08-04,https://www.commoncriteriaportal.org/files/epfiles/st_trident_323_v.4.1.pdf
IBM Aspera,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Aspera,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Aspera,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Cloud HSM (Utimaco),ACVP,A7400,Utimaco IS GmbH,Lattice Module - ML,"ML-DSA, ML-KEM",,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20181
IBM Cloud HSM (Utimaco),ACVP,A7401,Utimaco IS GmbH,Stateful hash based Module - HBS,LMS,,Active,2025-09-17,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20182
IBM Cloud HSM (Utimaco),FIPS 140-3,3886,Utimaco IS GmbH,CryptoServer CSe-Series,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3886
IBM Cloud HSM (Utimaco),FIPS 140-3,3925,Utimaco IS GmbH,CryptoServer Se-Series Gen2,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-05-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3925
IBM Cloud HSM (Utimaco),FIPS 140-3,4151,Utimaco IS GmbH,u.trust Anchor,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4151
IBM Cloud HSM (Utimaco),FIPS 140-3,4992,Utimaco Inc.,Atalla Cryptographic Subsystem (ACS),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4992
IBM Db2,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Db2,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Db2,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Guardium Key Lifecycle Manager,FIPS 140-3,4079,IBM Corporation,IBM 4769-001 Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2021-11-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4079
IBM Guardium Key Lifecycle Manager,FIPS 140-3,4553,IBM,IBM 4769-001 Enterprise PKCS#11 HSM Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-07-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4553
IBM Guardium Key Lifecycle Manager,FIPS 140-3,4558,IBM,IBM 4770-001 Enterprise PKCS#11 HSM Cryptographic Coprocessor Security Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-08-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4558
IBM Guardium Key Lifecycle Manager,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Guardium Key Lifecycle Manager,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Guardium Quantum Safe,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Guardium Quantum Safe,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Guardium Quantum Safe,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Guardium Safe,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Guardium Safe,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Guardium Safe,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM MQ,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM MQ,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM MQ,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Quantum Safe Toolkit,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Quantum Safe Toolkit,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Quantum Safe Toolkit,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Security Guardium Data Protection,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Security Guardium Data Protection,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Security Guardium Data Protection,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM Storage Scale 5.2,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM Storage Scale 5.2,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM Storage Scale 5.2,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM z/OS Cryptographic Services (ICSF),FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM z/OS Cryptographic Services (ICSF),FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM z/OS Cryptographic Services (ICSF),FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IBM z/VSE,FIPS 140-3,4591,IBM Corporation,IBM® z/OS® Version 2 Release 4 ICSF PKCS #11 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4591
IBM z/VSE,FIPS 140-3,4618,IBM Corporation,IBM® z/OS® Version 2 Release 4 System SSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-09-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4618
IBM z/VSE,FIPS 140-3,4755,IBM Corporation,IBM® Crypto for C,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4755
IBM z/VSE,FIPS 140-3,4789,IBM,IBM DataPower FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4789
IBM z/VSE,FIPS 140-3,4889,IBM,AIX FIPS Crypto Provider for OpenSSL 3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-11-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4889
IDEMIA Digital Identity Platform,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694
IDEMIA Digital Identity Platform,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827
IDEMIA Digital Identity Platform,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024
IDEMIA Digital Identity Platform,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027
IDEMIA PQC Secure Element,ACVP,A6961,IDEMIA Secure Transactions,IDEMIA Sphere Cryptographic Library,"LMS, ML-DSA, ML-KEM, SLH-DSA",,Active,2025-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19694
IDEMIA PQC Secure Element,FIPS 140-3,4827,IDEMIA,FIPS Applet on RookySE,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4827
IDEMIA PQC Secure Element,FIPS 140-3,5024,IDEMIA,ID-One PIV 243 in NPIVP & CIV Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5024
IDEMIA PQC Secure Element,FIPS 140-3,5027,IDEMIA,ID-One PIV 243 in SPE Configurations,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5027
Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347
Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4446,Infineon Technologies AG,SLS37CSAUS V2X,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-03-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4446
Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.24 and SLB 9673 FW 27.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468
Infineon OPTIGA TPM SLB 9672,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.24 and SLB 9673 FW 26.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467
Infineon TEGRION SLC27 PQC,FIPS 140-3,4347,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-10-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4347
Infineon TEGRION SLC27 PQC,FIPS 140-3,4468,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 17.24 and SLB 9673 FW 27.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4468
Infineon TEGRION SLC27 PQC,FIPS 140-3,4467,Infineon Technologies AG,Trusted Platform Module 2.0 SLB 9672 FW 16.24 and SLB 9673 FW 26.24,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-04-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4467
Intel Platform Trust Technology (PTT),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,Active,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098
Intel Platform Trust Technology (PTT),FIPS 140-3,4150,Intel Corporation,"Intel® Converged Security and Manageability Engine (CSME) Crypto Module for Tiger Point PCH, Mule Creek Canyon PCH, and Rocket Lake PCH",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4150
Intel Platform Trust Technology (PTT),FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158
Intel Platform Trust Technology (PTT),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648
Intel Platform Trust Technology (PTT),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749
Intel Platform Trust Technology (PTT),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032
Intel TDX (Trust Domain Extensions),ACVP,A7332,Intel Corporation,liboqs,"ML-DSA, ML-KEM",,Active,2025-08-14,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20098
Intel TDX (Trust Domain Extensions),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648
Intel TDX (Trust Domain Extensions),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749
Intel TDX (Trust Domain Extensions),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032
Juniper Junos OS,FIPS 140-3,4961,"Juniper Networks, Inc.",Juniper Networks PTX10008 and PTX10016 Packet Transport Routers,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4961
Juniper Junos OS,FIPS 140-3,4960,"Juniper Networks, Inc.",Juniper Networks PTX1000 Packet Transport Router,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-02-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4960
Juniper Junos OS,FIPS 140-3,5118,"Juniper Networks, Inc.",Juniper Networks MX304 and EX4100 with MACsec,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5118
Juniper Junos OS,FIPS 140-3,5136,Juniper Networks,"Juniper Networks EX, QFX and ACX Series with MACsec",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5136
Juniper Junos OS,FIPS 140-3,5134,"Juniper Networks, Inc.",Juniper Networks MX Series 3D Universal Edge Routers,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5134
Juniper SRX Series Firewalls,FIPS 140-3,4625,"Juniper Networks, Inc","Juniper Networks SRX345, SRX345-DUAL-AC, SRX380 and SRX1500 Services Gateway",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4625
Juniper SRX Series Firewalls,FIPS 140-3,5119,"Juniper Networks, Inc.",Juniper Networks EX4100,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5119
Juniper SRX Series Firewalls,FIPS 140-3,5135,Juniper Networks,"Juniper Networks EX, QFX and ACX Series",No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5135
Juniper SRX Series Firewalls,FIPS 140-3,5141,"Juniper Networks, Inc",Juniper Networks SRX Series Services Gateways,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5141
Juniper SRX Series Firewalls,FIPS 140-3,5150,"Juniper Networks, Inc.",Juniper Networks vSRX 3.0 Virtual Firewall,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5150
Marvell LiquidSecurity 2,ACVP,A6877,"Marvell Semiconductor, Inc.",LS2-OQS-Crypto,"ML-DSA, ML-KEM",,Active,2025-05-01,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19612
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-psm2,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,"ML-KEM, ML-DSA","EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf
Marvell LiquidSecurity 2,FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700
Marvell LiquidSecurity 2,FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703
Microsoft AD CS,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft AD CS,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Azure,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Azure,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Defender for Endpoint,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Defender for Endpoint,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Edge,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Edge,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Entra External ID,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Entra External ID,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
Microsoft Entra ID,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766
Microsoft Entra ID,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825
