software_name,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link
Intel TDX (Trust Domain Extensions),FIPS 140-3,4158,Intel Corporation,Cryptographic Module for Intel® Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-02-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4158
Intel TDX (Trust Domain Extensions),FIPS 140-3,4648,Intel Corporation,Cryptographic Module for Intel® Platforms' Security Engine Chipset,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2023-10-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4648
Intel TDX (Trust Domain Extensions),FIPS 140-3,4749,Intel Corporation,Crypto Module for Intel® Alder Point PCH Converged Security and Manageability Engine (CSME),No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-02,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4749
Intel TDX (Trust Domain Extensions),FIPS 140-3,5032,Intel Corporation,Intel® QuickAssist Technology (QAT) Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5032
Marvell LiquidSecurity 2,ACVP,A6877,"Marvell Semiconductor, Inc.",LS2-OQS-Crypto,"ML-DSA, ML-KEM",,Active,2025-05-01,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19612
Marvell LiquidSecurity 2,Common Criteria,cc-marvell-ls2-hsm-hardware-version--cn9310410-03-c-firmware-version--marvell-ls2-fw-10-24-0780-bootloader-version--marvell-ls2-uboot-10-24-0702-r01-sb-or-marvell-ls2-uboot-10-24-0702-r02-sb-g609,"Marvell Semiconductor, Inc (Scheme: NL)",Marvell LS2 HSM Hardware version: CN9310410-03 C Firmware version: MARVELL-LS2-FW-10.24-0780 Bootloader version: MARVELL-LS2-UBOOT-10.24-0702-R01-SB or MARVELL-LS2-UBOOT-10.24-0702-R02-SB,ML-KEM,"EAL4+,ALC_FLR.3,AVA_VAN.5",Active,2026-02-23,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2400151-01-ST.pdf
Marvell LiquidSecurity 2,FIPS 140-3,4700,"Marvell Semiconductor, Inc.",NITROXIII CNN35XX-NFBE HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4700
Marvell LiquidSecurity 2,FIPS 140-3,4703,"Marvell Semiconductor, Inc.",Marvell LS2 HSM Family,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-06-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4703
NXP JCOP 4.5 P71D600,FIPS 140-3,4679,"NXP Semiconductors, Inc.",JCOP 4.5 on P71D600,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4679
NXP SE050 Secure Element,FIPS 140-3,5139,"NXP Semiconductors, Inc.",SE052F,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2026-01-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5139
OQS-OpenSSL Provider (liboqs-provider),ACVP,A7481,The OpenSSL Corporation,OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20272
OQS-OpenSSL Provider (liboqs-provider),FIPS 140-3,4985,The OpenSSL Project,OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4985
OpenSSL,ACVP,A7481,The OpenSSL Corporation,OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-10-06,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20272
OpenSSL,FIPS 140-3,4985,The OpenSSL Project,OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-11,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4985
Oracle AI Database 26ai,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
Oracle AI Database 26ai,Common Criteria,cc-oracle-ai-database-26ai-d2eg,Oracle Corporation (Scheme: SE),Oracle AI Database 26ai,LMS,"EAL2+,ALC_FLR.3",Active,2025-12-18,https://www.commoncriteriaportal.org/files/epfiles/Oracle AI Dtabase 26ai Security Target.pdf
Oracle AI Database 26ai,FIPS 140-3,4171,Oracle Corporation,Oracle Linux 7 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4171
Oracle AI Database 26ai,FIPS 140-3,4170,Oracle Corporation,Oracle Linux 7 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4170
Oracle AI Database 26ai,FIPS 140-3,4169,Oracle Corporation,Oracle Linux 7 Unbreakable Enterprise Kernel (UEK 6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4169
Oracle AI Database 26ai,FIPS 140-3,4176,Oracle Corporation,Oracle Linux 7 OpenSSH Server Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4176
Oracle AI Database 26ai,FIPS 140-3,4206,Oracle Corporation,Oracle Linux 7 OpenSSH Client Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4206
Oracle AI Database 26ai,FIPS 140-3,4211,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4211
Oracle AI Database 26ai,FIPS 140-3,4215,Oracle Corporation,Oracle Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4215
Oracle AI Database 26ai,FIPS 140-3,4226,Oracle Corporation,Oracle Linux 8 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4226
Oracle AI Database 26ai,FIPS 140-3,4229,Oracle Corporation,Oracle Linux 8 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4229
Oracle AI Database 26ai,FIPS 140-3,4232,Oracle Corporation,Oracle Linux 8 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4232
Oracle AI Database 26ai,FIPS 140-3,4266,Oracle Corporation,Oracle Linux 7 Libreswan Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-07-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4266
Oracle AI Database 26ai,FIPS 140-3,4739,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module and Oracle Linux 9 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4739
Oracle AI Database 26ai,FIPS 140-3,4779,Oracle Corporation,Oracle Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4779
Oracle AI Database 26ai,FIPS 140-3,4801,Oracle Corporation,Oracle Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4801
Oracle AI Database 26ai,FIPS 140-3,4993,Oracle Corporation,Oracle Linux 9 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4993
Oracle AI Database 26ai,FIPS 140-3,5037,Oracle Corporation,Oracle Linux 9 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5037
Oracle AI Database 26ai,FIPS 140-3,5036,Oracle Corporation,Oracle Linux 9 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5036
Oracle Key Vault,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
Oracle Key Vault,Common Criteria,cc-oracle-ai-database-26ai-d2eg,Oracle Corporation (Scheme: SE),Oracle AI Database 26ai,LMS,"EAL2+,ALC_FLR.3",Active,2025-12-18,https://www.commoncriteriaportal.org/files/epfiles/Oracle AI Dtabase 26ai Security Target.pdf
Oracle Key Vault,FIPS 140-3,4171,Oracle Corporation,Oracle Linux 7 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4171
Oracle Key Vault,FIPS 140-3,4170,Oracle Corporation,Oracle Linux 7 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4170
Oracle Key Vault,FIPS 140-3,4169,Oracle Corporation,Oracle Linux 7 Unbreakable Enterprise Kernel (UEK 6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4169
Oracle Key Vault,FIPS 140-3,4176,Oracle Corporation,Oracle Linux 7 OpenSSH Server Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4176
Oracle Key Vault,FIPS 140-3,4206,Oracle Corporation,Oracle Linux 7 OpenSSH Client Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4206
Oracle Key Vault,FIPS 140-3,4211,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4211
Oracle Key Vault,FIPS 140-3,4215,Oracle Corporation,Oracle Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4215
Oracle Key Vault,FIPS 140-3,4226,Oracle Corporation,Oracle Linux 8 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4226
Oracle Key Vault,FIPS 140-3,4229,Oracle Corporation,Oracle Linux 8 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4229
Oracle Key Vault,FIPS 140-3,4232,Oracle Corporation,Oracle Linux 8 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4232
Oracle Key Vault,FIPS 140-3,4266,Oracle Corporation,Oracle Linux 7 Libreswan Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-07-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4266
Oracle Key Vault,FIPS 140-3,4739,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module and Oracle Linux 9 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4739
Oracle Key Vault,FIPS 140-3,4779,Oracle Corporation,Oracle Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4779
Oracle Key Vault,FIPS 140-3,4801,Oracle Corporation,Oracle Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4801
Oracle Key Vault,FIPS 140-3,4993,Oracle Corporation,Oracle Linux 9 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4993
Oracle Key Vault,FIPS 140-3,5037,Oracle Corporation,Oracle Linux 9 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5037
Oracle Key Vault,FIPS 140-3,5036,Oracle Corporation,Oracle Linux 9 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5036
Oracle TDE,ACVP,A7758,Oracle Corporation,Oracle OpenSSL FIPS Provider,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-11,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20549
Oracle TDE,Common Criteria,cc-oracle-ai-database-26ai-d2eg,Oracle Corporation (Scheme: SE),Oracle AI Database 26ai,LMS,"EAL2+,ALC_FLR.3",Active,2025-12-18,https://www.commoncriteriaportal.org/files/epfiles/Oracle AI Dtabase 26ai Security Target.pdf
Oracle TDE,FIPS 140-3,4171,Oracle Corporation,Oracle Linux 7 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4171
Oracle TDE,FIPS 140-3,4170,Oracle Corporation,Oracle Linux 7 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4170
Oracle TDE,FIPS 140-3,4169,Oracle Corporation,Oracle Linux 7 Unbreakable Enterprise Kernel (UEK 6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4169
Oracle TDE,FIPS 140-3,4176,Oracle Corporation,Oracle Linux 7 OpenSSH Server Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-03-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4176
Oracle TDE,FIPS 140-3,4206,Oracle Corporation,Oracle Linux 7 OpenSSH Client Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4206
Oracle TDE,FIPS 140-3,4211,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK6) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4211
Oracle TDE,FIPS 140-3,4215,Oracle Corporation,Oracle Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4215
Oracle TDE,FIPS 140-3,4226,Oracle Corporation,Oracle Linux 8 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-12,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4226
Oracle TDE,FIPS 140-3,4229,Oracle Corporation,Oracle Linux 8 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4229
Oracle TDE,FIPS 140-3,4232,Oracle Corporation,Oracle Linux 8 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-05-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4232
Oracle TDE,FIPS 140-3,4266,Oracle Corporation,Oracle Linux 7 Libreswan Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2022-07-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4266
Oracle TDE,FIPS 140-3,4739,Oracle Corporation,Oracle Linux 8 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module and Oracle Linux 9 Unbreakable Enterprise Kernel (UEK7) Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4739
Oracle TDE,FIPS 140-3,4779,Oracle Corporation,Oracle Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4779
Oracle TDE,FIPS 140-3,4801,Oracle Corporation,Oracle Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-09-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4801
Oracle TDE,FIPS 140-3,4993,Oracle Corporation,Oracle Linux 9 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-03-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4993
Oracle TDE,FIPS 140-3,5037,Oracle Corporation,Oracle Linux 9 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5037
Oracle TDE,FIPS 140-3,5036,Oracle Corporation,Oracle Linux 9 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-03,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5036
PQShield PQSDK,ACVP,A6553,PQShield LTD,PQCryptoLib,"ML-DSA, ML-KEM",,Active,2025-01-31,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19263
PQShield PQSDK,ACVP,A6920,PQShield LTD,PQPerform-Lattice,"ML-DSA, ML-KEM",,Active,2025-05-09,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19632
PQShield PQSDK,ACVP,A7693,PQShield LTD,PQCryptoLib-Core,"ML-DSA, ML-KEM",,Active,2025-11-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20478
Red Hat Enterprise Linux 9,Common Criteria,cc-jboss-enterprise-application-platform--eap--8-version-8-1-0-1-sl8p,"Red Hat, Inc. (Scheme: IT)",JBoss Enterprise Application Platform (EAP) 8 version 8.1.0.1,LMS,"EAL2+,ALC_FLR.3",Active,2026-02-19,https://www.commoncriteriaportal.org/files/epfiles/st_redhat_JBoss_EAP_8.1.0.1_v2.0.pdf
Red Hat Enterprise Linux 9,FIPS 140-3,4746,"Red Hat®, Inc.",Red Hat Enterprise Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-07-31,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4746
Red Hat Enterprise Linux 9,FIPS 140-3,4754,"Red Hat(R), Inc.",Red Hat Enterprise Linux 9 libgcrypt,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-08-09,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4754
Red Hat Enterprise Linux 9,FIPS 140-3,4846,"Red Hat, Inc.",Red Hat Enterprise Linux 9 gnutls,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4846
Red Hat Enterprise Linux 9,FIPS 140-3,4857,"Red Hat(R), Inc.",Red Hat Enterprise Linux 9 - OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-10-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4857
Red Hat Enterprise Linux 9,FIPS 140-3,5022,"Red Hat, Inc",Red Hat Enterprise Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5022
Red Hat Enterprise Linux 9,FIPS 140-3,5034,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5034
STMicroelectronics ST33G1M2 TPM,ACVP,A7125,STMicroelectronics,STM32 PQC_CM33 / Size,"ML-DSA, ML-KEM",,Active,2025-07-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19884
STMicroelectronics ST33G1M2 TPM,Common Criteria,cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--pg7w,STMicroelectronics (Scheme: FR),STSAFE-V100-TPM & ST33KTPM2I (TPM FIRMWARE 10.512) (ANSSI-CC-2024/38),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-01-10,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2024_38en.pdf
STMicroelectronics ST33G1M2 TPM,Common Criteria,cc-st33ktpm2xspi---st33ktpm2x--tpm-firmware-9-512---anssi-cc-2025-10--a0lo,STMicroelectronics (Scheme: FR),ST33KTPM2XSPI & ST33KTPM2X (TPM FIRMWARE 9.512) (ANSSI-CC-2025/10),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-03-07,https://www.commoncriteriaportal.org/files/epfiles/Cible-ANSSI-CC-2025_10en.pdf
STMicroelectronics ST33G1M2 TPM,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-a01--version-6-11-3--anssi-cc-2025-26--uwy1,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 A01 (version 6.11.3)(ANSSI-CC-2025/26),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2025-07-10,https://www.commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_26en.pdf
STMicroelectronics ST33G1M2 TPM,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-b01--version-6-11-3---anssi-cc-2025-27--vxkj,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 B01 (version 6.11.3) (ANSSI-CC-2025/27),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2025-07-10,https://www.commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_27en.pdf
SafeLogic CryptoComply,ACVP,A6563,"SafeLogic, Inc.",CryptoComply PQ TLS,ML-KEM,,Active,2025-02-04,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19278
SafeLogic CryptoComply,FIPS 140-3,1938,SafeLogic Inc.,CryptoComply for Mobile,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2013-04-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/1938
SafeLogic CryptoComply,FIPS 140-3,3273,SafeLogic Inc.,CryptoComply for Server,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2018-08-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3273
SafeLogic CryptoComply,FIPS 140-3,4678,SafeLogic Inc.,CryptoComply for .NET,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-02-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4678
SafeLogic CryptoComply,FIPS 140-3,4912,SafeLogic Inc.,CryptoComply for Java 140-3,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2024-12-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4912
SafeLogic CryptoComply,FIPS 140-3,5040,SafeLogic Inc.,CryptoComply 140-3 FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-07-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5040
Samsung Knox Quantum-Safe,ACVP,A7759,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20545
Samsung Knox Quantum-Safe,Common Criteria,cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-g4mf,"Samsung Electronics Co., Ltd. (Scheme: NL)","Samsung STRONGV4P00 of S5E9945 with Specific IC Dedicated Software, Revision 1.2",ML-DSA,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2024-11-28,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2300085-02-ST-LITE_v2.2.pdf
Samsung Knox Quantum-Safe,Common Criteria,cc-s3sse2a--s3sse2a-20250522--anssi-cc-2024-26-r01--6mwx,"Samsung Electronics Co., Ltd. (Scheme: FR)",S3SSE2A (S3SSE2A_20250522)(ANSSI-CC-2024/26-R01),ML-DSA,"EAL5+,ADV_IMP.2,ADV_INT.3,ADV_TDS.5,ALC_CMC.5,ALC_DVS.2,ALC_TAT.3,ASE_TSS.2,ATE_COV.3,ATE_FUN.2,AVA_VAN.5",Active,2025-10-01,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-CC-cible-2024_26-R01en.pdf
Samsung Knox Quantum-Safe,FIPS 140-3,5012,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,No PQC Mechanisms Detected,FIPS 140-3 L3,Active,2025-04-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5012
Samsung Networks 5G Core,ACVP,A7759,"Samsung Electronics Co., Ltd.",Samsung BoringCrypto Android,"ML-DSA, ML-KEM, SLH-DSA",,Active,2025-12-12,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=20545
Samsung Networks 5G Core,Common Criteria,cc-samsung-strongv4p00-of-s5e9945-with-specific-ic-dedicated-software--revision-1-2-g4mf,"Samsung Electronics Co., Ltd. (Scheme: NL)","Samsung STRONGV4P00 of S5E9945 with Specific IC Dedicated Software, Revision 1.2",ML-DSA,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",Active,2024-11-28,https://www.commoncriteriaportal.org/files/epfiles/NSCIB-CC-2300085-02-ST-LITE_v2.2.pdf
