Country,FlagCode,OrgName,OrgFullName,OrgLogoUrl,Type,Category,StartYear,EndYear,Title,Description,SourceUrl,SourceDate,Status,trusted_source_id,local_file,peer_reviewed,vetting_body
Global,INT,Ethereum Foundation,Ethereum Foundation,,Milestone,Migration,2026,2026,Vitalik Buterin Publishes PQ Defense Roadmap,"Detailed roadmap identifying 4 quantum-vulnerable areas (BLS consensus, KZG commitments, ECDSA accounts, ZK proofs). Proposes hash-based signatures (Winternitz), STARK aggregation, and EIP-8141 native account abstraction for PQ signature schemes. Targets Hegota upgrade H2 2026.",https://www.coindesk.com/tech/2026/02/26/vitalik-buterin-unveils-ethereum-roadmap-to-counter-quantum-computing-threat/,2026-02-26,Validated,,public/timeline/Global_Ethereum_Foundation_Vitalik_Buterin_Publishes_PQ_Defense_Roadmap.html,no,Ethereum Foundation
United States,US,Google,Google LLC,,Milestone,Migration,2026,2026,Google Cloud ML-KEM Default and Chrome MTC Program,Google deploys ML-KEM by default for all Cloud network encryption. Announces Chrome Merkle Tree Certificates (MTC) program with Cloudflare for PQ-safe HTTPS replacing X.509 chains with compact Merkle proofs. Chrome Quantum-resistant Root Store (CQRS) planned Q3 2027.,https://blog.google/innovation-and-ai/technology/safety-security/the-quantum-era-is-coming-are-we-ready-to-secure-it/,2026-02-06,Validated,,public/timeline/United_States_Google_Google_Cloud_ML-KEM_Default_and_Chrome_MTC_Program.html,no,Google
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2025,2025,Hybrid TLS Required for Classified Communications,BSI TR-02102-2 (January 2025 edition) mandates hybrid TLS combining classical (ECDH) and PQC (ML-KEM) for classified communications by 2025. Non-classified systems should adopt hybrid TLS as soon as practical.,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-2.pdf,2025-01-31,Validated,,public/timeline/Germany_BSI_Hybrid_TLS_Required_for_Classified_Communications.pdf,no,BSI
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2026,2026,Hybrid IPsec and SSH Required,BSI TR-02102-3 and TR-02102-4 (January 2025 editions) mandate hybrid IPsec (IKEv2 with ML-KEM) and hybrid SSH (with ML-KEM) for sensitive communications by 2026. Aligns with IETF ipsecme and curdle working group drafts.,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-3.pdf,2025-01-31,Validated,,public/timeline/Germany_BSI_Hybrid_IPsec_and_SSH_Required.pdf,no,BSI
Germany,DE,BSI,Bundesamt für Sicherheit in der Informationstechnik,,Milestone,Deadline,2035,2035,Full PQC Transition — Standalone Algorithms Required,BSI TR-02102-1 (January 2025 edition) sets 2035 as the target for requiring standalone PQC algorithms. Hybrid configurations (classical + PQC) are permitted from 2030 onward; standalone PQC replaces hybrid requirement by 2035 for all sensitive systems.,https://www.bsi.bund.de/SharedDocs/Downloads/EN/BSI/Publications/TechGuidelines/TG02102/BSI-TR-02102-1.pdf,2025-01-31,Validated,,public/timeline/Germany_BSI_Full_PQC_Transition_Standalone_Algorithms_Required.pdf,no,BSI
European Union,EU,EC,European Commission,,Milestone,Deadline,2026,2026,Cryptographic Inventory Mandate,EU PQC Recommendation requires all EU public sector entities and operators of essential services to complete a comprehensive cryptographic asset inventory. NIS Cooperation Group Roadmap v1.1 (June 2025) pushed the deadline from end-2025 to December 2026.,https://digital-strategy.ec.europa.eu/en/library/recommendation-post-quantum-cryptography,2024-04-11,Validated,,public/timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC
European Union,EU,EC,European Commission,,Milestone,Deadline,2027,2027,High-Priority System Migration Begins,EU PQC Recommendation (April 2024) sets 2027 as the target for beginning PQC migration of high-priority systems including those handling critical data with long confidentiality requirements. Full migration of critical infrastructure and high-risk systems must be completed by 2030.,https://digital-strategy.ec.europa.eu/en/library/recommendation-post-quantum-cryptography,2024-04-11,Validated,,public/timeline/European_Union_EC_Cryptographic_Inventory_Mandate.html,no,EC
Singapore,SG,MAS,Monetary Authority of Singapore,,Milestone,Deadline,2028,2028,Financial Sector PQC Migration Plans Due,MAS Quantum Advisory (2024) requires regulated financial institutions to develop and submit detailed PQC migration plans by 2028 following initial risk assessments (2026) and cryptographic inventories. Aligned with CSA Singapore quantum-safe migration framework.,https://www.mas.gov.sg/regulation/circulars/advisory-on-addressing-the-cybersecurity-risks-associated-with-quantum,2024-02-20,Validated,,public/timeline/Singapore_CSA_MAS_Financial_Sector_Planning.html,no,MAS
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Deadline,2027,2027,PQC Readiness Assessment Required,HKMA Fintech 2030 Quantum Preparedness framework requires all regulated banks to complete a formal quantum preparedness assessment by 2027 covering cryptographic inventory CBOM and preliminary migration roadmap submission.,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/02/20260203-3/,2026-02-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Quantum_Preparedness_Index.html,no,HKMA
Hong Kong,HK,HKMA,Hong Kong Monetary Authority,,Milestone,Deadline,2030,2030,Financial Sector PQC Migration Complete,HKMA Fintech 2030 framework targets completion of PQC migration for all regulated financial institutions by 2030 aligned with international APAC financial regulator timelines including MAS Singapore and BIS guidance.,https://www.hkma.gov.hk/eng/news-and-media/press-releases/2026/02/20260203-3/,2026-02-03,Validated,,public/timeline/Hong_Kong_HKMA_Fintech_Promotion_Blueprint_Quantum_Preparedness_Index.html,no,HKMA
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Deadline,2035,2035,112-bit Security Algorithms Fully Disallowed,NIST IR 8547 sets 2035 as the disallowance deadline for all algorithms at 112-bit security strength including RSA-2048 DH-2048 and ECDH P-256 in federal systems. Distinct from 2030 deprecation (no new use): by 2035 existing use is also prohibited. Systems must migrate to 128-bit minimum or approved PQC algorithms.,https://csrc.nist.gov/pubs/ir/8547/ipd,2024-11-12,Validated,,public/timeline/United_States_NIST_NIST_IR_8547_Transition_Guidance_Draft_.html,no,NIST
United Kingdom,GB,NCSC,National Cyber Security Centre,https://www.ncsc.gov.uk/images/ncsc-logo.svg,Milestone,Guidance,2023,2023,PQC Whitepaper Published,"NCSC publishes ""Next Steps in Preparing for Post-Quantum Cryptography"" — first major UK guidance on PQC transition. Assesses the PQC landscape, endorses a hybrid approach, and outlines actions for organisations to begin preparing. Updated August 2024 to reflect NIST final standards.",https://www.ncsc.gov.uk/whitepaper/next-steps-preparing-for-post-quantum-cryptography,2023-11-01,Validated,,,yes,NCSC
United States,US,NIST,National Institute of Standards and Technology,https://www.nist.gov/themes/custom/nist_www/logo.svg,Milestone,Standardization,2020,2020,NIST SP 800-208 Published (LMS/XMSS),"NIST publishes SP 800-208 Recommendation for Stateful Hash-Based Signature Schemes, standardising LMS (Leighton-Micali Signatures) and XMSS (eXtended Merkle Signature Scheme). First NIST PQC-adjacent standard and earliest entry in the timeline. Both algorithms are mandated by NSA CNSA 2.0.",https://csrc.nist.gov/pubs/sp/800/208/final,2020-10-29,Validated,,public/timeline/United_States_NIST_NIST_SP_800-208_Published_LMS_XMSS_.html,yes,NIST
Global,INT,OASIS,Organization for the Advancement of Structured Information Standards,,Milestone,Standardization,2025,2025,PKCS#11 v3.2 PQC Mechanisms Draft Published,"OASIS PKCS#11 Technical Committee publishes initial draft (April 2025) of PKCS#11 v3.2; Committee Specification finalized November 14, 2025. Adds of PKCS#11 v3.2 adding post-quantum mechanisms: ML-KEM (CKM_ML_KEM) ML-DSA (CKM_ML_DSA CKM_HASH_ML_DSA) SLH-DSA (CKM_SLH_DSA) and new KEM functions C_EncapsulateKey/C_DecapsulateKey. First major HSM interface standard to support NIST PQC algorithms.",https://docs.oasis-open.org/pkcs11/pkcs11-spec/v3.2/csd01/pkcs11-spec-v3.2-csd01.html,2025-04-16,Validated,,public/timeline/Global_OASIS_PKCS_11_v3.2_Committee_Specification_Draft_Published.html,yes,OASIS
Global,INT,CA/Browser Forum,CA/Browser Forum S/MIME Certificate Working Group,,Milestone,Standardization,2025,2025,Ballot SMC013 ML-DSA for S/MIME Adopted,CA/Browser Forum adopts Ballot SMC013 enabling ML-DSA post-quantum digital signatures in S/MIME certificates. IPR exclusion period completed with no notices filed. First Web PKI governance body to formally adopt PQC algorithms for certificate issuance.,https://cabforum.org/2025/07/02/ballot-smc-013/,2025-08-22,Validated,,public/timeline/Global_CA_Browser_Forum_Ballot_SMC013_ML-DSA_for_S_MIME_Adopted.html,yes,CA/Browser Forum
Global,INT,TCG,Trusted Computing Group,,Milestone,Standardization,2025,2025,TPM 2.0 PQC Library Specification Draft,Trusted Computing Group publishes draft update to TPM 2.0 Library Specification (V1.85) incorporating post-quantum cryptography algorithms with hybrid classical+PQ support. Affects hardware root of trust in billions of computing devices worldwide.,https://trustedcomputinggroup.org/resource/tpm-library-specification/,2025-07-01,Validated,,,yes,TCG
United States,US,Google,Google LLC,,Phase,Migration,2026,2029,Google PQC Migration 2029 Timeline,Google sets 2029 target for complete post-quantum cryptography migration across all products and services. Adjusts threat model to prioritize PQC migration for authentication services and digital signatures citing store-now-decrypt-later attacks as an existing threat and CRQC as a future threat. Android 17 integrates ML-DSA digital signature protection aligned with NIST FIPS 204. Builds on Chrome PQC support Cloud ML-KEM deployment and Merkle Tree Certificates program.,https://blog.google/innovation-and-ai/technology/safety-security/cryptography-migration-timeline/,2026-03-25,Validated,,public/timeline/United_States_Google_Google_PQC_Migration_2029_Timeline.html,no,Google
Canada,CA,BTQ Technologies,BTQ Technologies Corp.,,Milestone,Blockchain,2025,2025,Bitcoin Quantum Testnet Launch,BTQ Technologies launches Bitcoin Quantum testnet replacing ECDSA with NIST ML-DSA signatures marking the first quantum-safe fork of Bitcoin on the 17th anniversary of Bitcoin's genesis block.,https://www.newswire.ca/news-releases/btq-technologies-launches-bitcoin-quantum-testnet-marking-17-years-since-bitcoin-s-genesis-block-with-first-quantum-safe-fork-887920063.html,2025-01-03,Validated,btq,public/timeline/BTQ_Bitcoin_Quantum.html,partial,BTQ Technologies
United States,US,Algorand Foundation,Algorand Foundation,,Milestone,Blockchain,2024,2024,First Post-Quantum Mainnet Transaction,Algorand becomes the first public blockchain to execute a post-quantum secure mainnet transaction using Falcon signatures achieving live PQC protection for digital assets.,https://algorand.co/technology/post-quantum,2024-10-01,Validated,algorand,public/timeline/Algorand_Falcon_Mainnet_.html,partial,Algorand Foundation
United States,US,Bitcoin Core,Bitcoin Core Development,,Proposal,Blockchain,2025,2026,BIP-360 Pay-to-Merkle-Root Proposal,Bitcoin Improvement Proposal 360 introduces Pay-to-Merkle-Root (P2MR) as a foundation for quantum-resistant Bitcoin transactions establishing a PQC migration path for Bitcoin's consensus layer.,https://bitcoinmagazine.com/news/bitcoin-advances-toward-quantum-resistance,2025-03-01,Validated,bitcoin-core,public/timeline/Bitcoin_Core_BIP-360_.html,partial,Bitcoin Community
United States,US,Ethereum Foundation,Ethereum Foundation,,Roadmap,Blockchain,2026,2029,Strawmap PQC Roadmap Published,Ethereum Foundation publishes Strawmap roadmap for 2026-2029 including post-quantum cryptography migration targets for the Ethereum protocol under the Hegota upgrade path.,https://www.kucoin.com/news/flash/ethereum-foundation-unveils-strawmap-roadmap-for-2026-2029,2026-01-15,Validated,eth-foundation,public/timeline/Ethereum_Strawmap_Roadmap_.html,partial,Ethereum Foundation
France,FR,IDEMIA,IDEMIA Secure Transactions,,Milestone,Hardware,2025,2025,First PQC Hardware Accelerator Announced,IDEMIA Secure Transactions announces the first hardware accelerator specifically designed for post-quantum cryptography featuring optimized Keccak implementation for PQC operations.,https://www.idemia.com/press-release/idemia-secure-transactions-announces-its-first-hardware-accelerator-designed-post-quantum-cryptography-2025-03-18,2025-03-18,Validated,idemia,,partial,IDEMIA
Germany,DE,Infineon,Infineon Technologies AG,,Milestone,Hardware,2025,2025,First CC EAL6 PQC Security Controller,Infineon achieves the world's first Common Criteria EAL6 certification for a post-quantum cryptography algorithm on a security controller with the TEGRION SLC27 chip.,https://www.infineon.com/market-news/2025/INFCSS202510-004,2025-10-01,Validated,infineon,,partial,BSI
United States,US,Ciena,Ciena Corporation,,Milestone,Network Security,2026,2026,1.6T Quantum-Safe Optical Encryption,Ciena introduces WaveLogic 6 Extreme supporting 1.6 Tbps quantum-safe encryption for optical transport networks providing the highest-speed PQC-protected data-in-flight solution.,https://www.ciena.com/insights/blog/2026/1.6t-quantum-safe-encryption-protecting-critical-data-at-scale,2026-02-01,Validated,ciena,,partial,Ciena
Germany,DE,Adva,Adva Network Security,,Milestone,Network Security,2025,2025,BSI-Approved 400G PQC Encryptor,Adva Network Security achieves world-first BSI approval for a 400Gbps Layer 1 encryption solution with post-quantum cryptography enabling PQC-protected classified data transport at VS-NfD level.,https://www.advasecurity.com/en/newsroom/press-releases/20250925-adva-network-security-scores-world-first-with-bsi-approved-400g-encryption-solution,2025-09-25,Validated,adva,,yes,BSI
United States,US,OpenSSL,OpenSSL Software Foundation,,Release,Cryptographic Libraries,2026,2026,OpenSSL 3.6.1 PQC Release,OpenSSL 3.6.1 released with native support for FIPS 203 (ML-KEM) and FIPS 204 (ML-DSA) post-quantum algorithms enabling mainstream PQC adoption in the world's most widely used crypto library.,https://openssl-library.org/post/2026-01-27-release-announcement/,2026-01-27,Validated,openssl-project,public/products/OpenSSL.html,yes,OpenSSL Foundation
Global,INT,FS-ISAC,Financial Services Information Sharing and Analysis Center,,Milestone,Finance & Banking,2026,2026,FS-ISAC PQC Migration Timeline Position Paper Published,"FS-ISAC PQC Working Group, QSFF, and CFDIR QRWG publish position paper calling for global financial sector coordination on PQC migration. Introduces Augmented Mosca's Theorem risk framework, coins ""crypto-procrastination"" concept, proposes 4-phase transition (program initiation → discovery/inventory → deployment → exit by 2035), and compares timelines across Australia, Canada, EU, US, UK NCSC, Bank of Israel, and MAS Singapore. Concludes ""post quantum cryptographic resilience is not a competition, but a collaborative project.""",https://www.fsisac.com/hubfs/Knowledge/PQC/FS-ISAC-PQC-Timelines-White-Paper.pdf,2026-01-01,Validated,fs-isac,public/timeline/FS-ISAC_QSFF_PQC_Timeline_Position_Paper_2026.pdf,no,FS-ISAC
Brazil,BR,ITI,Instituto Nacional de Tecnologia da Informação,,Milestone,Policy,2026,2026,ICP-Brasil Mandates ML-DSA and ML-KEM Certificate Standards,"Brazil's ITI (Instituto Nacional de Tecnologia da Informação) publishes Instrução Normativa n° 35 (January 30, 2026) incorporating NIST post-quantum algorithms into ICP-Brasil, Brazil's national public key infrastructure (PKI). Updates DOC-ICP-01.01 to version 6.0 with algorithm OIDs id-ml-dsa-65, id-ml-dsa-87 (ML-DSA / FIPS 204) and ML-KEM-768, ML-KEM-1024 (FIPS 203). Defines four new quantum-safe certificate types: SE-S (ML-DSA software signing), SE-H (ML-DSA hardware), AE-S (ML-KEM software), AE-H (ML-KEM hardware). V12 certificate chain with hybrid classical/PQC certificates becomes mandatory in March 2029 when current V5 chain expires. First GOV.BR advanced PQC digital signatures planned for H1 2026 affecting over 1 million signature validations per day. First Latin American national PKI to formally mandate NIST PQC algorithms through binding regulation.",https://repositorio.iti.gov.br/instrucoes-normativas/IN2026_35_DOC_ICP_01.01_PQC.htm,2026-01-30,Validated,,,yes,Brazil ITI
International,INT,ITU-T,International Telecommunication Union — Telecommunication Standardization Sector,,Milestone,Standard,2021,2021,ITU-T X.1811 Quantum-Safe Security Guidelines for 5G Published,"ITU-T Recommendation X.1811 ""Security guidelines for applying quantum-safe algorithms in IMT-2020 systems"" published April 2021. First formal international standard providing guidance for integrating post-quantum cryptography into 5G (IMT-2020) networks. Addresses KEM and digital signature algorithm selection criteria, hybrid classical+PQC combinations, and cryptographic migration requirements for 5G authentication, key agreement, and transport security. Referenced by national telecom regulators and mobile network operators globally in their 5G PQC planning. ITU-T SG17 Study Period 2022–2024 continued development of quantum-safe cryptography recommendations building on X.1811.",https://www.itu.int/rec/T-REC-X.1811-202104-P,2021-04-01,Validated,itu,,yes,ITU-T
African Union,AU,AUC,African Union Commission,,Milestone,Policy,2023,2023,Malabo Convention Enters Into Force,The African Union Convention on Cyber Security and Personal Data Protection (Malabo Convention) enters into force on 8 June 2023 after Mauritania deposits the 15th instrument of ratification. Article 25 requires member states to adopt appropriate technical measures including encryption for personal data processing. The AU Cybersecurity Expert Group 2025 report highlights quantum-safe transition as a priority for regional harmonisation across AU member states.,https://au.int/en/treaties/african-union-convention-cyber-security-and-personal-data-protection,2023-06-08,Validated,,,yes,African Union Commission
International,INT,GSMA,GSM Association,,Phase,Migration,2026,2028,Mobile Network Operator PQC Transition Window,"GSMA NG.116 / FS.40 mobile network operator PQC migration window. Covers 5G authentication (AKA, SUCI), transport security, inter-operator signaling (Diameter/HTTP/2 DIAMETER, SBA-GW), subscriber credential refresh, and HSM/SIM PQC upgrade programs across tier-1 MNOs. Aligned with ETSI TS 103 744 and ITU-T X.1811 guidance.",https://www.gsma.com/solutions-and-impact/technologies/networks/ng116/,2026-01-01,Validated,,,yes,GSMA
China,CN,ICCS,Institute of Commercial Cryptography Standards,,Phase,Migration,2027,2030,NGCC Financial-Sector PQC Migration Phase,"Estimated migration window for China financial sector under the Next-Generation Commercial Cryptographic (NGCC) program. Builds on the 2025 call for proposals and GB/T 42829-2023 / GB/T 43692-2024 standards. Scope includes SM-series transition to quantum-resistant primitives, hybrid TLS/IPsec deployments, and sovereign PKI realignment. Dates estimated; formal OSCCA roadmap expected 2027.",https://www.sca.gov.cn,2026-04-18,Validated,,,yes,SCA/OSCCA
G7,G7,G7 CEG,G7 Cyber Expert Group,,Phase,Migration,2030,2032,G7 Financial Sector Critical Systems PQC Transition,"G7 Cyber Expert Group roadmap target window for migrating critical financial systems (large-value payments, clearing/settlement, custody, central-bank rails) to post-quantum cryptography. Non-critical systems follow by 2035. Coordinated with US Treasury, Bank of England, ECB, Bank of Japan, BIS, IMF; aligned with FS-ISAC migration timelines and Bank for International Settlements Paper 158.",https://home.treasury.gov/system/files/136/G7-CYBER-EXPERT-GROUP-STATEMENT-PLANNING-OPPORTUNITIES-RISKS-QUANTUM-COMPUTING.pdf,2026-01-15,Validated,,,yes,G7 CEG / US Treasury
Global,INT,3GPP SA3,3GPP Service and System Aspects Working Group 3 (Security),,Phase,Research,2025,2027,3GPP TR 33.841 PQC Study,"3GPP SA3 study item (TR 33.841) approved May 2025 covering the integration of standalone and hybrid post-quantum algorithms into 5G security protocols — TLS, IPSec/IKEv2, AKA authentication, SUCI protection, and inter-PLMN signalling. Complements GSMA NG.116 / FS.40 and ETSI TS 103 744 guidance. Study output feeds 6G security design (Release 20+).",https://www.3gpp.org/specifications-groups/sa-plenary/sa3-security,2025-05-01,Validated,,,yes,3GPP SA3
Global,INT,TCG,Trusted Computing Group,,Milestone,Standardization,2025,2025,TPM 2.0 v1.85 PQC Library Specification Draft,"Trusted Computing Group publishes draft TPM 2.0 library specification update (v1.85) incorporating FIPS 203 (ML-KEM) and FIPS 204 (ML-DSA) algorithms with hybrid classical+PQ support. Affects every PC, server, and embedded device using hardware root of trust. Aligns with NIST CNSA 2.0 firmware-signing deadline of 2030.",https://trustedcomputinggroup.org/,2025-07-01,Validated,,,yes,TCG
South Africa,ZA,IR,Information Regulator (South Africa),,Milestone,Regulation,2021,2021,POPIA Enforcement Begins,"Protection of Personal Information Act (Act 4 of 2013) enforcement commences 1 July 2021 after the one-year grace period. Section 19 requires ""appropriate, reasonable technical and organisational measures"" including encryption for personal information. The Information Regulator issues guidance aligned with NIST SP 800-131A for regulated entities with long data-retention obligations exposed to harvest-now-decrypt-later risk.",https://inforegulator.org.za,2021-07-01,Validated,,,yes,Information Regulator (South Africa)
Nigeria,NG,NDPC,Nigeria Data Protection Commission,,Milestone,Regulation,2023,2023,Nigeria Data Protection Act 2023 Enacted,"President Tinubu signs the Nigeria Data Protection Act (NDPA) 2023 into law 14 June 2023, establishing the Nigeria Data Protection Commission (NDPC) and codifying the prior NDPR. Section 39 mandates appropriate technical measures including encryption for personal data. NITDA has signalled alignment with NIST PQC algorithms for regulated sectors — banking, telecoms, and fintech.",https://ndpc.gov.ng,2023-06-14,Validated,,,yes,NDPC
Kenya,KE,ODPC,Office of the Data Protection Commissioner (Kenya),,Milestone,Regulation,2022,2022,ODPC Guidance on Data Protection by Design,Kenya Office of the Data Protection Commissioner publishes Guidance Note on Data Protection by Design and by Default (2022) requiring state-of-the-art cryptography for personal data processing under the Kenya Data Protection Act 2019. The Communications Authority of Kenya coordinates with ODPC on PQC readiness for the telecoms sector — M-Pesa and mobile-money rails are high-HNDL-exposure systems.,https://www.odpc.go.ke,2022-12-01,Validated,,,yes,ODPC
Egypt,EG,MCIT,Ministry of Communications and Information Technology (Egypt),,Milestone,Regulation,2024,2024,Law 151/2020 Executive Regulations Issued,Egypt issues executive regulations to Law No. 151 of 2020 on the Protection of Personal Data (2024). Article 6 requires controllers to implement encryption proportionate to risk. The Egypt Financial Regulatory Authority tracks NIST PQC adoption for long-lived government and banking records — material HNDL exposure on a 25+ year horizon.,https://mcit.gov.eg,2024-01-01,Validated,,,yes,MCIT Egypt
