vendor_id,vendor_name,vendor_display_name,website,vendor_type,entity_category,hq_country,pqc_commitment,last_verified_date,lei_code,lei_legal_name,lei_entity_status,gleif_url,lei_last_verified_date,lei_coverage_flag,website_url_quality,gleif_url_quality,data_quality_notes,trusted_source_id,peer_reviewed,status,deprecated_at,deprecated_reason
VND-266,Africa Quantum Consortium,Africa Quantum,https://africaquantum.org,Government / Standards Body,Government / Standards Body,International,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,africa-quantum-consortium,,active,,
VND-267,GSM Association (GSMA),GSMA,https://www.gsma.com,Government / Standards Body,Government / Standards Body,United Kingdom,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,gsma,,active,,
VND-268,Kryotech Software,Kryotech,https://vox-messenger.app,Trusted Vendor,Commercial Vendor,Unknown,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Kryotech%20Software,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,kryotech-software,,active,,
VND-269,Kryptus Segurança da Informação S.A.,Kryptus,https://kryptus.com,Trusted Vendor,Commercial Vendor,Brazil,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Kryptus%20Solu%C3%A7%C3%B5es%20em%20TI%20Ltda.,2026-07-12,no_lei,url_needs_review,url_authoritative,"LEI lookup required: use GLEIF search link in gleif_url | vendor_name corrected 2026-07-27 (review-proposals pass): CNPJ lookup (05.761.098/0001-13) confirms real razao social is 'Kryptus Segurança da Informação S.A.' (trade name 'Kryptus Soluções em Segurança da Informação'), not 'Kryptus Soluções em TI Ltda.'. Same company, single CNPJ family (matriz + 1 filial), no separate 'Kryptus TI' entity found. Confirms the 2 queued vendor-candidate items ('Kryptus Seguranca da Informacao S.A.', 'Kryptus') are this same already-registered vendor, not new registrations.",kryptus-solu-es-em-ti-ltda,,active,,
VND-270,FENASBAC (Federation of Brazilian Banks),FENASBAC,https://fenasbac.com.br,Government / Standards Body,Government / Standards Body,Brazil,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,fenasbac-federation-of-brazilian-banks,,active,,
VND-271,Sequre Quantum S.A.,Sequre Quantum,https://sequrequantum.com,Trusted Vendor,Commercial Vendor,Chile,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Sequre%20Quantum%20S.A.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,sequre-quantum-sa,,active,,
VND-272,Government of Chile,Chile Govt,https://www.gob.cl,Government / Standards Body,Government / Standards Body,Chile,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,government-of-chile,,active,,
VND-273,Telefonica S.A.,Telefonica,https://www.telefonica.com,Trusted Vendor,Commercial Vendor,Spain,Active,2026-04-01,549300PXDEUZK6TQE635,TELEFONICA CHILE S.A.,ACTIVE,https://search.gleif.org/#/record/549300PXDEUZK6TQE635,2026-07-11,lei_verified,url_needs_review,url_authoritative,,telefonica-sa,,active,,
VND-274,Saudi Telecom Company (STC),STC,https://www.stc.com.sa,Trusted Vendor,Commercial Vendor,Saudi Arabia,Active,2026-04-01,529900YVWQ2LGAGFFL12,Saudi Telecom Company,ACTIVE,https://search.gleif.org/#/record/529900YVWQ2LGAGFFL12,2026-07-11,no_lei,url_needs_review,url_authoritative,,saudi-telecom-company-stc,,active,,
VND-275,Emirates Telecommunications Group Company (e&),e&,https://eand.com,Trusted Vendor,Commercial Vendor,United Arab Emirates,Active,2026-04-01,4PQUHN3JPFGFNF3BB413,Emirates Telecommunications Group Company PJSC,ACTIVE,https://search.gleif.org/#/record/4PQUHN3JPFGFNF3BB413,2026-07-11,no_lei,url_needs_review,url_authoritative,,emirates-telecommunications-group-company-e,,active,,
VND-276,TUBITAK BILGEM (Turkey),TUBITAK BILGEM,https://en.bilgem.tubitak.gov.tr,Government / Standards Body,Government / Standards Body,Turkey,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=TUBITAK%20BILGEM%20%28Turkey%29,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,tubitak-bilgem-turkey,,active,,
VND-277,Turkcell Iletisim Hizmetleri A.S.,Turkcell,https://www.turkcell.com.tr,Trusted Vendor,Commercial Vendor,Turkey,Active,2026-04-01,789000NM7QSPF5U83S46,Turkcell İletişim Hizmetleri A.Ş.,ACTIVE,https://search.gleif.org/#/record/789000NM7QSPF5U83S46,2026-07-11,no_lei,url_needs_review,url_authoritative,,turkcell-iletisim-hizmetleri-as,,active,,
VND-278,Hamad Bin Khalifa University (HBKU),HBKU,https://www.hbku.edu.qa,Research Project,Research Project,Qatar,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Hamad%20Bin%20Khalifa%20University%20%28HBKU%29,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,hamad-bin-khalifa-university-hbku,,active,,
VND-279,African Institute for Mathematical Sciences (AIMS),AIMS,https://qla.aimsric.org,Research Project,Research Project,Pan-Africa,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,african-institute-for-mathematical-sciences-aims,,active,,
VND-280,QuantumCTek Co. Ltd.,QuantumCTek,https://www.quantumctec.com,Trusted Vendor,Commercial Vendor,China,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=QuantumCTek%20Co.%20Ltd.,2026-07-12,no_lei,url_authoritative,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,quantumctek-co-ltd,,active,,
VND-281,China Telecom Corporation Limited,China Telecom,https://www.chinatelecom-h.com,Trusted Vendor,Commercial Vendor,China,Active,2026-04-01,254900IQPUI40WQFZM96,CHINA TELECOM CORPORATION LIMITED,ACTIVE,https://search.gleif.org/#/record/254900IQPUI40WQFZM96,2026-07-11,no_lei,url_needs_review,url_authoritative,,china-telecom-corporation-limited,,active,,
VND-282,ICCS China National Standards,ICCS China,https://www.sac.gov.cn,Government / Standards Body,Government / Standards Body,China,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=ICCS%20China%20National%20Standards,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,iccs-china-national-standards,,active,,
VND-283,Toppan Inc.,Toppan,https://www.holdings.toppan.com,Trusted Vendor,Commercial Vendor,Japan,Active,2026-04-01,353800M0D20XNZDXJC93,Toppan Inc.,ACTIVE,https://search.gleif.org/#/record/353800M0D20XNZDXJC93,2026-07-11,no_lei,url_needs_review,url_authoritative,,toppan-inc,,active,,
VND-284,Fujitsu Limited,Fujitsu,https://www.fujitsu.com,Trusted Vendor,Commercial Vendor,Japan,Active,2026-04-01,2549005PLTSWMNK0EV24,Fujitsu New Zealand Limited,ACTIVE,https://search.gleif.org/#/record/2549005PLTSWMNK0EV24,2026-07-11,lei_verified,url_needs_review,url_authoritative,,fujitsu-limited,,active,,
VND-285,NEDO (New Energy and Industrial Technology Development Organization),NEDO,https://www.nedo.go.jp,Government / Standards Body,Government / Standards Body,Japan,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,nedo-new-energy-and-industrial-technology-development-organization,,active,,
VND-286,Chelpis Quantum Corp.,Chelpis,https://www.chelpis.com,Trusted Vendor,Commercial Vendor,Taiwan,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Chelpis%20Quantum%20Corp.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,chelpis-quantum-corp,,active,,
VND-287,SECQAI Inc.,SECQAI,https://www.secqai.com,Trusted Vendor,Commercial Vendor,Taiwan,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=SECQAI%20Inc.,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,secqai-inc,,active,,
VND-288,Taiwan QSMC Migration Center,QSMC Taiwan,https://www.qsmc.org,Government / Standards Body,Government / Standards Body,Taiwan,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,taiwan-qsmc-migration-center,,active,,
VND-289,"NACSA (National Cyber Security Agency, Malaysia)",NACSA,https://www.cybersecurity.my,Government / Standards Body,Government / Standards Body,Malaysia,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,nacsa-national-cyber-security-agency-malaysia,,active,,
VND-290,BSSN / BSN (Indonesia),BSSN Indonesia,https://bssn.go.id,Government / Standards Body,Government / Standards Body,Indonesia,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,bssn-bsn-indonesia,,active,,
VND-291,Cybernetica AS,Cybernetica,https://cyber.ee,Trusted Vendor,Commercial Vendor,Estonia,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=Cybernetica%20AS,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,cybernetica-as,,active,,
VND-292,CyberSecurityHub.cz (Czech Republic),CyberSecHub CZ,https://www.cybersecurityhub.cz,Government / Standards Body,Government / Standards Body,Czech Republic,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=CyberSecurityHub.cz%20%28Czech%20Republic%29,2026-07-12,lei_not_applicable,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,cybersecurityhubcz-czech-republic,,active,,
VND-293,PSNC (Poznan Supercomputing and Networking Center),PSNC,https://www.psnc.pl,Research Project,Research Project,Poland,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,psnc-poznan-supercomputing-and-networking-center,,active,,
VND-294,Government of Spain,Spain Govt,https://www.lamoncloa.gob.es,Government / Standards Body,Government / Standards Body,Spain,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,government-of-spain,,active,,
VND-295,IMDEA Networks Institute,IMDEA Networks,https://networks.imdea.org,Research Project,Research Project,Spain,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,imdea-networks-institute,,active,,
VND-296,Australian Signals Directorate (ASD),ASD Australia,https://www.cyber.gov.au,Government / Standards Body,Government / Standards Body,Australia,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium,acsc,,active,,
VND-297,Government Communications Security Bureau (GCSB) New Zealand,GCSB NZ,https://www.nzism.gcsb.govt.nz,Government / Standards Body,Government / Standards Body,New Zealand,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,nzism,,active,,
VND-298,QApp (Russia),QApp,https://qapp.ru,Trusted Vendor,Commercial Vendor,Russia,Partial,2026-04-01,,,,https://search.gleif.org/#/search/entityName=QApp%20%28Russia%29,2026-07-12,no_lei,url_authoritative,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,qapp-russia,,active,,
VND-299,ICS Holding / Kryptonite (Russia),Kryptonite Russia,https://postquantum.com,Trusted Vendor,Commercial Vendor,Russia,Active,2026-04-01,,,,https://search.gleif.org/#/search/entityName=ICS%20Holding%20/%20Kryptonite%20%28Russia%29,2026-07-12,no_lei,url_needs_review,url_authoritative,LEI lookup required: use GLEIF search link in gleif_url,ics-holding-kryptonite-russia,,active,,
VND-300,EU NIS Cooperation Group,EU NIS Group,https://digital-strategy.ec.europa.eu,Government / Standards Body,Government / Standards Body,European Union,Active,2026-04-01,,,,,2026-07-11,lei_not_applicable,url_needs_review,missing,LEI not applicable: open-source project / government agency / non-profit consortium,ec,,active,,
VND-301,Bradesco S.A. (Banco Bradesco),Bradesco,https://banco.bradesco,Trusted Vendor,Commercial Vendor,Brazil,Partial,2026-04-01,549300CTUU1RFXHQJE44,BANCO BRADESCO S.A.,ACTIVE,https://search.gleif.org/#/record/549300CTUU1RFXHQJE44,2026-07-11,lei_verified,url_needs_review,url_authoritative,,bradesco-sa-banco-bradesco,,active,,
VND-302,getsops (CNCF Sandbox),SOPS / getsops,https://github.com/getsops/sops,Open Source Community,Open Source Community,International,Active,2026-04-16,,,,,2026-07-11,lei_not_applicable,url_authoritative,missing,LEI not applicable: open-source project / government agency / non-profit consortium | Correction 2026-07-30: pqc_commitment normalized 'Yes' -> 'Active' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,github,,active,,
VND-303,ASUSTOR Inc.,ASUSTOR,https://www.asustor.com,Trusted Vendor,Commercial Vendor,Taiwan,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,asustor-inc,,active,,
VND-304,"Akamai Technologies, Inc.",Akamai,https://www.akamai.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,OC1LZNN2LF5WTJ5RIL89,"AKAMAI TECHNOLOGIES, INC.",ACTIVE,https://search.gleif.org/#/record/OC1LZNN2LF5WTJ5RIL89,2026-07-12,lei_verified,,,,akamai-technologies-inc,,active,,
VND-305,Applivery,Applivery,https://www.applivery.com,Trusted Vendor,Commercial Vendor,Spain,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,applivery,,active,,
VND-306,Fraunhofer Institute for Secure Information Technology (Dyber Project),Dyber (Fraunhofer SIT),https://www.sit.fraunhofer.de,Research Institute,Research/Academic,Germany,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,fraunhofer-institute-for-secure-information-technology-dyber-project,,active,,
VND-307,ETAS GmbH (Robert Bosch subsidiary),ETAS (Bosch),https://www.etas.com,Trusted Vendor,Commercial Vendor,Germany,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,etas-gmbh-robert-bosch-subsidiary,,active,,
VND-308,"Fastly, Inc.",Fastly,https://www.fastly.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,549300E2FZC83FJ3H565,"FASTLY, INC.",ACTIVE,https://search.gleif.org/#/record/549300E2FZC83FJ3H565,2026-07-12,lei_verified,,,,fastly-inc,,active,,
VND-309,"Forward Networks, Inc.",Forward Networks,https://www.forwardnetworks.com,Trusted Vendor,Commercial Vendor,United States,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,forward-networks-inc,,active,,
VND-310,Internxt SL,Internxt,https://internxt.com,Trusted Vendor,Commercial Vendor,Spain,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,internxt-sl,,active,,
VND-311,"IronCore Labs, Inc.",IronCore Labs,https://ironcorelabs.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,ironcore-labs-inc,,active,,
VND-312,"Netskope, Inc.",Netskope,https://www.netskope.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,254900CS525VJG6KO570,"NETSKOPE, INC.",ACTIVE,https://search.gleif.org/#/record/254900CS525VJG6KO570,2026-07-12,lei_verified,,,,netskope-inc,,active,,
VND-313,OVH Groupe SA,OVHcloud,https://www.ovhcloud.com,Trusted Vendor,Commercial Vendor,France,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,ovh-groupe-sa,,active,,
VND-314,Opera Limited,Opera,https://www.opera.com,Trusted Vendor,Commercial Vendor,Norway,Pending,2026-05-01,21380026DGSSDN2ZE516,GARSINGTON OPERA LIMITED,ACTIVE,https://search.gleif.org/#/record/21380026DGSSDN2ZE516,2026-07-12,lei_verified,,,,opera-limited,,active,,
VND-315,"PQSecure Technologies, Inc.",PQSecure Technologies,https://pqsecurity.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,pqsecure-technologies-inc,,active,,
VND-316,Postfix Project,Postfix Project,https://www.postfix.org,Open Source Community,Open Source Community,International,Active,2026-05-01,,,,,2026-07-12,lei_not_applicable,,,,postfix-project,,active,,
VND-317,Prestige Systems,Prestige Systems,https://prestigesystems.com,Trusted Vendor,Commercial Vendor,International,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,prestige-systems,,active,,
VND-318,QANplatform,QANplatform,https://qanplatform.com,Trusted Vendor,Commercial Vendor,Hungary,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,qanplatform,,active,,
VND-319,QNu Labs Pvt. Ltd.,QNu Labs,https://www.qnulabs.com,Trusted Vendor,Commercial Vendor,India,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,qnu-labs-pvt-ltd,,active,,
VND-320,Quantropi Inc.,Quantropi,https://www.quantropi.com,Trusted Vendor,Commercial Vendor,Canada,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,quantropi-inc,,active,,
VND-321,Rambus Inc.,Rambus,https://www.rambus.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,2549000211GDCQSLV833,RAMBUS INC.,ACTIVE,https://search.gleif.org/#/record/2549000211GDCQSLV833,2026-07-12,lei_verified,,,,rambus-inc,,active,,
VND-322,Society for Worldwide Interbank Financial Telecommunication SC,SWIFT,https://www.swift.com,Trusted Vendor,Industry Body,Belgium,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,swift,,active,,
VND-323,Session Technology Foundation,Session Technology Foundation,https://session.foundation,Open Source Community,Foundation,International,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,session-technology-foundation,,active,,
VND-324,SignQuantum,SignQuantum,https://signquantum.com,Trusted Vendor,Commercial Vendor,International,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,signquantum,,active,,
VND-325,SimpleX Chat Ltd,SimpleX,https://simplex.chat,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,simplex-chat-ltd,,active,,
VND-326,Spherity GmbH,Spherity,https://spherity.com,Trusted Vendor,Commercial Vendor,Germany,Active,2026-05-01,8945009FTKJ5UNQHLA94,Spherity Gmbh,ACTIVE,https://search.gleif.org/#/record/8945009FTKJ5UNQHLA94,2026-07-12,lei_verified,,,,spherity-gmbh,,active,,
VND-327,Tailscale Inc.,Tailscale,https://tailscale.com,Trusted Vendor,Commercial Vendor,Canada,Active,2026-05-01,64882LUV0271DC8RX087,Tailscale Inc.,ACTIVE,https://search.gleif.org/#/record/64882LUV0271DC8RX087,2026-07-12,lei_verified,,,,tailscale-inc,,active,,
VND-328,"TrustCloud, Inc.",TrustCloud,https://www.trustcloud.ai,Trusted Vendor,Commercial Vendor,United States,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,trustcloud-inc,,active,,
VND-329,"Versa Networks, Inc.",Versa Networks,https://versa-networks.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,9845007908K8920F8D73,VERSA NETWORKS INDIA PRIVATE LIMITED,ACTIVE,https://search.gleif.org/#/record/9845007908K8920F8D73,2026-07-12,lei_verified,,,,versa-networks-inc,,active,,
VND-330,WinSCP Project (Martin Prikryl),WinSCP,https://winscp.net,Open Source Community,Open Source Community,Czech Republic,Active,2026-05-01,,,,,2026-07-12,lei_not_applicable,,,,winscp-project-martin-prikryl,,active,,
VND-331,"ZeroTier, Inc.",ZeroTier,https://www.zerotier.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,zerotier-inc,,active,,
VND-332,Backbone HQ,backbone-hq,https://backbone.hq,Trusted Vendor,Commercial Vendor,International,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,backbone-hq,,active,,
VND-333,6WIND SA,6WIND,https://www.6wind.com,Trusted Vendor,Commercial Vendor,France,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,6wind-sa,,active,,
VND-334,Advanced Technology Research Council,ATRC,https://www.atrc.ae,Research Institute,Research/Academic,United Arab Emirates,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,advanced-technology-research-council,,active,,
VND-335,ByteDance Ltd.,ByteDance,https://www.bytedance.com,Trusted Vendor,Commercial Vendor,China,Pending,2026-05-01,54930057HU24VGK3CO92,BYTEDANCE LTD.,ACTIVE,https://search.gleif.org/#/record/54930057HU24VGK3CO92,2026-07-12,lei_verified,,,,bytedance-ltd,,active,,
VND-336,Cybersecurity and Infrastructure Security Agency,CISA,https://www.cisa.gov,Government Agency,Government Agency,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,cisa,,active,,
VND-337,IBM Research,IBM Research,https://research.ibm.com,Research Institute,Research/Academic,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,ibm-research,,active,,
VND-338,Inturai,Inturai,https://inturai.com,Trusted Vendor,Commercial Vendor,International,Pending,2026-05-01,254900BXPP1RS4PCE216,Inturai Ventures Corp.,ACTIVE,https://search.gleif.org/#/record/254900BXPP1RS4PCE216,2026-07-12,lei_verified,,,,inturai,,active,,
VND-339,Landis+Gyr Group AG,Landis+Gyr,https://www.landisgyr.com,Trusted Vendor,Commercial Vendor,Switzerland,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,landis-gyr-group-ag,,active,,
VND-340,MTG AG,MTG AG,https://www.mtg.de,Trusted Vendor,Commercial Vendor,Germany,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,mtg-ag,,active,,
VND-341,Mastercard Incorporated,Mastercard,https://www.mastercard.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,AR5L2ODV9HN37376R084,MASTERCARD INCORPORATED,ACTIVE,https://search.gleif.org/#/record/AR5L2ODV9HN37376R084,2026-07-12,lei_verified,,,,mastercard-incorporated,,active,,
VND-342,Mozilla Corporation,Mozilla,https://www.mozilla.org,Open Source Community,Foundation,United States,Active,2026-05-01,549300018LTJV5QRVC46,Mozilla Corporation,ACTIVE,https://search.gleif.org/#/record/549300018LTJV5QRVC46,2026-07-12,lei_verified,,,,mozilla,,active,,
VND-343,National Institute of Information and Communications Technology,NICT,https://www.nict.go.jp,Government Agency,Government Agency,Japan,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,national-institute-of-information-and-communications-technology,,active,,
VND-344,PQ Station,PQ Station,https://pqstation.com,Trusted Vendor,Commercial Vendor,International,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,pqstation,,active,,
VND-345,PacketLight Networks Ltd.,PacketLight Networks,https://www.packetlight.com,Trusted Vendor,Commercial Vendor,Israel,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,packetlight-networks-ltd,,active,,
VND-346,Post-Quantum Ltd,Post-Quantum,https://www.post-quantum.com,Trusted Vendor,Commercial Vendor,United Kingdom,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,post-quantum-ltd,,active,,
VND-347,Renesas Electronics Corporation,Renesas,https://www.renesas.com,Trusted Vendor,Commercial Vendor,Japan,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,renesas-electronics-corporation,,active,,
VND-348,"SK Telecom Co., Ltd.",SK Telecom,https://www.sktelecom.com,Trusted Vendor,Commercial Vendor,South Korea,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,sk-telecom-co-ltd,,active,,
VND-349,SRD Wireless Pte Ltd,SRD Wireless,https://srdwireless.com,Trusted Vendor,Commercial Vendor,Singapore,Pending,2026-05-01,,,,,2026-07-12,no_lei,,,,srd-wireless-pte-ltd,,active,,
VND-350,STV Group a.s.,STV Group,https://www.stvgroup.cz,Trusted Vendor,Commercial Vendor,Czech Republic,Pending,2026-05-01,315700HFM6P9OTOLMU46,STV GROUP a.s.,ACTIVE,https://search.gleif.org/#/record/315700HFM6P9OTOLMU46,2026-07-12,lei_verified,,,,stv-group-as,,active,,
VND-351,SatoshiLabs s.r.o.,SatoshiLabs,https://satoshilabs.com,Trusted Vendor,Commercial Vendor,Czech Republic,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,satoshilabs,,active,,
VND-352,TOPPAN Digital Inc.,TOPPAN Digital,https://www.toppan.com,Trusted Vendor,Commercial Vendor,Japan,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,toppan-digital-inc,,active,,
VND-353,Threema GmbH,Threema AG,https://threema.ch,Trusted Vendor,Commercial Vendor,Switzerland,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,threema-gmbh,,active,,
VND-354,TikTok Pte. Ltd.,TikTok,https://www.tiktok.com,Trusted Vendor,Commercial Vendor,Singapore,Pending,2026-05-01,549300OSM46B8Y8TXZ97,TIKTOK PTE. LTD.,ACTIVE,https://search.gleif.org/#/record/549300OSM46B8Y8TXZ97,2026-07-12,lei_verified,,,,tiktok-pte-ltd,,active,,
VND-355,Trezor Company s.r.o.,Trezor,https://trezor.io,Trusted Vendor,Commercial Vendor,Czech Republic,Active,2026-05-01,3157009C7CTD3LVQLV28,Trezor Company s.r.o.,ACTIVE,https://search.gleif.org/#/record/3157009C7CTD3LVQLV28,2026-07-12,lei_verified,,,,trezor-company-sro,,active,,
VND-356,Veridify Security Inc.,Veridify Security,https://www.veridify.com,Trusted Vendor,Commercial Vendor,United States,Active,2026-05-01,,,,,2026-07-12,no_lei,,,,veridify-security-inc,,active,,
VND-163,Imperva Inc.,Imperva,https://imperva.com,Trusted Vendor,Commercial Vendor,US,Unknown,2026-03-26,549300204GJIBLPF1S81,"IMPERVA, INC.",ACTIVE,https://search.gleif.org/#/record/549300204GJIBLPF1S81,2026-07-12,lei_verified,,,Correction 2026-07-30: pqc_commitment normalized 'None' -> 'Unknown' (canonical vocab: Active/Partial/Pending/Unknown; proposals-queue review).,imperva-inc,,active,,restored from archive 2026-03-26
VND-357,AdGuard,AdGuard,https://adguard-dns.io,Commercial,Commercial Vendor,CY,Unknown,2026-06-02,,AdGuard Software Ltd.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",adguard,,active,,
VND-358,Alibaba Cloud,Alibaba Cloud,https://www.alibabacloud.com,Commercial,Commercial Vendor,CN,Unknown,2026-06-02,335800CBOA5D8TCNSQ12,ALIBABA CLOUD (INDIA) LLP,ACTIVE,https://search.gleif.org/#/record/335800CBOA5D8TCNSQ12,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",alibaba-cloud,,active,,
VND-359,American Binary,American Binary,https://www.americanbinary.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,American Binary Inc.,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",american-binary,,active,,
VND-360,Barracuda Networks,Barracuda Networks,https://www.barracuda.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,549300CXGRZWNMPU8080,"BARRACUDA NETWORKS, INC.",ACTIVE,https://search.gleif.org/#/record/549300CXGRZWNMPU8080,2026-07-11,lei_verified,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",barracuda-networks,,active,,
VND-361,Bitvise,Bitvise,https://www.bitvise.com,Commercial,Commercial Vendor,US,Unknown,2026-06-02,,Bitvise Limited,,,2026-07-11,no_lei,url_authoritative,,"Backfilled 2026-06-02 — vendor referenced by catalog but absent from prior vendors CSV. Manual review recommended for LEI, pqc_commitment.",bitvise,,active,,
