software_name,product_id,cert_type,cert_id,cert_vendor,cert_product,pqc_algorithms,certification_level,status,cert_date,cert_link,deprecated_at,deprecated_reason,pqc_cert_flag,cert_link_quality,data_quality_notes,date_stamp
Red Hat Enterprise Linux 10.2,red-hat-enterprise-linux-10-2,FIPS 140-3,5366,"Red Hat, Inc.",Red Hat Enterprise Linux 9 libgcrypt,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5366,,,,,,
Red Hat Enterprise Linux 10.2,red-hat-enterprise-linux-10-2,FIPS 140-3,5445,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5445,,,,,,
Red Hat Enterprise Linux 10.2,red-hat-enterprise-linux-10-2,FIPS 140-3,5461,"Red Hat, LLC",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-08-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5461,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,ACVP,A8392,"Red Hat, LLC",Red Hat Enterprise Linux 9 NSS Cryptographic Module (Generic C),"ML-DSA, ML-KEM",,Active,2026-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21233,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,ACVP,A8607,"Red Hat, LLC",Red Hat Enterprise Linux 10 NSS Cryptographic Module (Generic C),"ML-DSA, ML-KEM",,Active,2026-06-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21450,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,3939,"Red Hat, Inc.",Red Hat Enterprise Linux 7 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2021-06-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3939,2026-06-04,not in regen,,,,2026-07-09
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,4434,"Red Hat®, Inc.",Red Hat Enterprise Linux 8 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2023-02-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4434,,,,,,
Red Hat Enterprise Linux 9,,FIPS 140-3,4857,"Red Hat(R), Inc.",Red Hat Enterprise Linux 9 - OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4857,2026-07-12,not in regen,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5022,"Red Hat, Inc",Red Hat Enterprise Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2025-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5022,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5034,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5034,2026-07-30,not in regen,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5089,"Red Hat, Inc.",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-11-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5089,2026-09-01,not in regen,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5366,"Red Hat, Inc.",Red Hat Enterprise Linux 9 libgcrypt,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5366,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5445,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5445,,,,,,
Red Hat Enterprise Linux 9,red-hat-enterprise-linux-9,FIPS 140-3,5461,"Red Hat, LLC",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-08-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5461,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,ACVP,A8392,"Red Hat, LLC",Red Hat Enterprise Linux 9 NSS Cryptographic Module (Generic C),"ML-DSA, ML-KEM",,Active,2026-05-28,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21233,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,ACVP,A8607,"Red Hat, LLC",Red Hat Enterprise Linux 10 NSS Cryptographic Module (Generic C),"ML-DSA, ML-KEM",,Active,2026-06-18,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=21450,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,3939,"Red Hat, Inc.",Red Hat Enterprise Linux 7 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-2 L1,deprecated,2021-06-01,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/3939,2026-06-04,not in regen,,,,2026-07-09
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,4434,"Red Hat®, Inc.",Red Hat Enterprise Linux 8 Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2023-02-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4434,,,,,,
Red Hat Enterprise Linux 9.8,,FIPS 140-3,4857,"Red Hat(R), Inc.",Red Hat Enterprise Linux 9 - OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4857,2026-07-12,not in regen,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5022,"Red Hat, Inc",Red Hat Enterprise Linux 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2025-05-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5022,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5034,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-06-30,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5034,2026-07-30,not in regen,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5089,"Red Hat, Inc.",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-11-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5089,2026-09-01,not in regen,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5366,"Red Hat, Inc.",Red Hat Enterprise Linux 9 libgcrypt,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5366,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5445,"Red Hat, Inc.",Red Hat Enterprise Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-28,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5445,,,,,,
Red Hat Enterprise Linux 9.8,red-hat-enterprise-linux-9-8,FIPS 140-3,5461,"Red Hat, LLC",Red Hat Enterprise Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-08-05,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5461,,,,,,
Red Hat OpenShift,red-hat-openshift,FIPS 140-3,4846,"Red Hat, Inc.",Red Hat Enterprise Linux 9 gnutls,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4846,2026-05-16,not in regen,,,,2026-07-09
Rocky Linux,rocky-linux,FIPS 140-3,5095,"Ctrl IQ, Inc.",Rocky Linux 8 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2025-11-24,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5095,,,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5113,"Ctrl IQ, Inc.",Rocky Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-12-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5113,2026-07-30,not in regen,,,,
Rocky Linux,,FIPS 140-3,5117,"Ctrl IQ, Inc.",Rocky Linux 8 and 9 libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5117,2026-07-12,not in regen,,,,
Rocky Linux,,FIPS 140-3,5116,"Ctrl IQ, Inc.",Rocky Linux 9 OpenSSL FIPS Provider,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-01-06,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5116,2026-07-12,not in regen,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5200,"Ctrl IQ, Inc.",Rocky Linux 8 OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-03-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5200,2026-09-01,not in regen,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5337,"Ctrl IQ, Inc.",Rocky Linux 8 and 9 NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-17,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5337,,,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5350,"Ctrl IQ, Inc.",Rocky Linux 8 and 9 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-06-23,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5350,,,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5452,"Ctrl IQ, Inc.",Rocky Linux 9 Kernel Cryptographic API,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-29,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5452,,,,,,
Rocky Linux,rocky-linux,FIPS 140-3,5496,"Ctrl IQ, Inc.",Rocky Linux 9 GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-08-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5496,,,,,,
SAP Cryptographic Library,sap-cryptographic-library,FIPS 140-3,5093,SAP SE,SAP CommonCryptoLib Crypto Kernel,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5093,2026-06-06,not in regen,,,,2026-07-09
SAP Cryptographic Library 8.6 PQC,sap-cryptographic-library-8-6-pqc,FIPS 140-3,5093,SAP SE,SAP CommonCryptoLib Crypto Kernel,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-11-14,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5093,2026-06-06,not in regen,,,,2026-07-09
SL-FJA3 (SafeLogic FIPS Java API),SL-FJA3-SafeLogic-FIPS-Java-API,FIPS 140-3,5081,Gigamon Inc.,SL-FJA3 (SafeLogic FIPS Java API),"HSS, LMS",FIPS 140-3 L1,Active,2025-10-21,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5081,,,,,,
SQL Server TDE/Always Encrypted,sql-server-tde-always-encrypted,FIPS 140-3,4766,Microsoft Corporation,Kernel Mode Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-08-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4766,2026-06-06,not in regen,,,,2026-07-09
SQL Server TDE/Always Encrypted,sql-server-tde-always-encrypted,FIPS 140-3,4825,Microsoft Corporation,Cryptographic Primitives Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4825,2026-06-06,not in regen,,,,2026-07-09
ST33KTPM2X (STSAFE-TPM),st33ktpm2x-stsafe-tpm,Common Criteria,cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--d47bfb78,STMicroelectronics,STSAFE-V100-TPM & ST33KTPM2I (TPM FIRMWARE 10.512) (ANSSI-CC-2024/38),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-01-10,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2024_38en.pdf,,,,,,
STMicroelectronics ST33G1M2 TPM,,ACVP,A7125,STMicroelectronics,STM32 PQC_CM33 / Size,"ML-DSA, ML-KEM",,deprecated,2025-07-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19884,2026-05-16,not in regen,,,,
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,ACVP,A7125,STMicroelectronics,STM32 PQC_CM33 / Size,"ML-DSA, ML-KEM",,deprecated,2025-07-08,https://csrc.nist.gov/projects/cryptographic-algorithm-validation-program/details?product=19884,2026-06-06,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--d47bfb78,STMicroelectronics (Scheme: FR),STSAFE-V100-TPM & ST33KTPM2I (TPM FIRMWARE 10.512) (ANSSI-CC-2024/38),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",deprecated,2025-01-10,https://commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2024_38en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--h0lw: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--h0lw,2026-05-06
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-st33ktpm2xspi---st33ktpm2x--tpm-firmware-9-512---anssi-cc-2025-10--3bd04f9c,STMicroelectronics (Scheme: FR),ST33KTPM2XSPI & ST33KTPM2X (TPM FIRMWARE 9.512) (ANSSI-CC-2025/10),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",deprecated,2025-03-07,https://commoncriteriaportal.org/files/epfiles/Cible-ANSSI-CC-2025_10en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-st33ktpm2xspi---st33ktpm2x--tpm-firmware-9-512---anssi-cc-2025-10--qi0n: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-st33ktpm2xspi---st33ktpm2x--tpm-firmware-9-512---anssi-cc-2025-10--qi0n,2026-05-06
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-a01--version-6-11-3--anssi-cc-2025-26--c230def0,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 A01 (version 6.11.3)(ANSSI-CC-2025/26),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2025-07-10,https://commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_26en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-cryptographic-library-neslib-6-11-3-on-st31r480-a01--version-6-11-3--anssi-cc-2025-26--mv5d: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-cryptographic-library-neslib-6-11-3-on-st31r480-a01--version-6-11-3--anssi-cc-2025-26--mv5d,2026-05-06
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31r480-b01--version-6-11-3---anssi-cc-2025-27--d933eb9c,STMicroelectronics (Scheme: FR),Cryptographic library NESLIB 6.11.3 on ST31R480 B01 (version 6.11.3) (ANSSI-CC-2025/27),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2025-07-10,https://commoncriteriaportal.org/files/epfiles/cible-ANSSI-CC-2025_27en.pdf,2026-05-10,not in regen,pqc_cert_present,url_needs_review,CMVP #cc-cryptographic-library-neslib-6-11-3-on-st31r480-b01--version-6-11-3---anssi-cc-2025-27--scno: PQC mechanisms detected. Verify algorithms at https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/cc-cryptographic-library-neslib-6-11-3-on-st31r480-b01--version-6-11-3---anssi-cc-2025-27--scno,2026-05-06
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-6-and-neslib-pqml-1-0-3-on-st33k1m5a-and-st33k1m5m-b04version---6-11-6---1-0-3---b04--eucc-3090-2026-19--af664fa0,STMicroelectronics (Scheme: FR),Cryptographic library NesLib 6.11.6 and NesLib_PQML 1.0.3 on ST33K1M5A and ST33K1M5M B04Version : 6.11.6 & 1.0.3 / B04 (EUCC-3090-2026-19),"ML-KEM, LMS","EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2026-04-26,https://commoncriteriaportal.org/files/epfiles/EUCC-3090-2026-19-cible.pdf,2026-06-04,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-6-and-neslib-pqml-1-0-3-on-st33k1m5c-and-st33k1m5t-c03-version---6-11-6---1-0-3---c03--eucc-3090-2026-18--ef5bc46c,STMicroelectronics (Scheme: FR),Cryptographic library NesLib 6.11.6 and NesLib_PQML 1.0.3 on ST33K1M5C and ST33K1M5T C03 Version : 6.11.6 & 1.0.3 / C03 (EUCC-3090-2026-18),"ML-KEM, LMS","EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2026-04-26,https://commoncriteriaportal.org/files/epfiles/EUCC-3090-2026-18-cible.pdf,2026-06-04,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-6-on-st33k1m5a-and-st33k1m5m-b04-version---6-11-6---b04--eucc-3090-2026-17--b3958173,STMicroelectronics (Scheme: FR),Cryptographic library NesLib 6.11.6 on ST33K1M5A and ST33K1M5M B04 Version : 6.11.6 / B04 (EUCC-3090-2026-17),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2026-04-26,https://commoncriteriaportal.org/files/epfiles/EUCC-3090-2026-17-cible.pdf,2026-06-04,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-6-on-st33k1m5c-and-st33k1m5t-c03-version---6-11-6---c03--eucc-3090-2026-16--0be153ac,STMicroelectronics (Scheme: FR),Cryptographic library NesLib 6.11.6 on ST33K1M5C and ST33K1M5T C03 Version : 6.11.6 / C03 (EUCC-3090-2026-16),"ML-KEM, LMS","EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2026-04-26,https://commoncriteriaportal.org/files/epfiles/EUCC-3090-2026-16-cible.pdf,2026-06-04,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,Common Criteria,cc-cryptographic-library-neslib-6-11-3-on-st31n600-a04-version-6-11-3--eucc-3090-2026-25--4f72d576,STMicroelectronics (Scheme: FR),Cryptographic Library NesLib 6.11.3 on ST31N600 A04 Version 6.11.3 (EUCC-3090-2026-25),LMS,"EAL5+,ALC_DVS.2,ALC_FLR.2,AVA_VAN.5",deprecated,2026-05-06,https://commoncriteriaportal.org/files/epfiles/EUCC-3090-2026-25-cible.pdf,2026-06-04,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,FIPS 140-3,4304,STMicroelectronics,"Trusted Platform Module ST33TPHF2XSPI [A], ST33TPHF2XI2C [B], ST33GTPMASPI [C], ST33GTPMAI2C [D], ST33GTPMISPI [E] & ST33GTPMII2C [F]",No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2022-09-19,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4304,2026-06-06,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,FIPS 140-3,4702,STMicroelectronics,Trusted Platform Module ST33KTPM2XSPI / ST33KTPM2XI2C,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-06-04,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4702,2026-06-06,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,FIPS 140-3,4737,STMicroelectronics,Trusted Platform Module ST33KTPM2XSPI / ST33KTPM2X / ST33KTPM2A / ST33KTPM2I,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-07-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4737,2026-06-06,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,FIPS 140-3,5103,STMicroelectronics,Trusted Platform Module ST33KTPM2A / ST33KTPM2I,LMS,FIPS 140-3 L2,deprecated,2025-12-08,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5103,2026-06-06,not in regen,,,,2026-07-09
STMicroelectronics ST33KTPM,stmicroelectronics-st33ktpm,FIPS 140-3,5109,STMicroelectronics,Trusted Platform Module ST33KTPM2X / ST33KTPM2XSPI,No PQC Mechanisms Detected,FIPS 140-3 L2,deprecated,2025-12-15,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5109,2026-06-06,not in regen,,,,2026-07-09
STSAFE-V100-TPM,stsafe-v100-tpm,Common Criteria,cc-stsafe-v100-tpm---st33ktpm2i--tpm-firmware-10-512---anssi-cc-2024-38--d47bfb78,STMicroelectronics,STSAFE-V100-TPM & ST33KTPM2I (TPM FIRMWARE 10.512) (ANSSI-CC-2024/38),LMS,"EAL4+,ALC_DVS.2,ALC_FLR.1,AVA_VAN.5",Active,2025-01-10,https://www.commoncriteriaportal.org/files/epfiles/ANSSI-cible-CC-2024_38en.pdf,,,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,4742,"SUSE, LLC",SUSE Linux Enterprise GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-07-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4742,2026-05-10,not in regen,no_pqc_cert_classical_only,url_authoritative,CMVP #4742: Classical cryptography only. PQC (ML-KEM/ML-DSA/SLH-DSA) not yet validated under this certificate. CMVP PQC module validation anticipated 2026-2027 per NIST CMVP roadmap.,2026-05-06
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,4822,"SUSE, LLC",SUSE Linux Enterprise Libica Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2024-10-07,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4822,2026-05-16,not in regen,,,,2026-07-09
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,4968,SUSE LLC,SUSE Rancher Kubernetes Cryptographic Library,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-02-20,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/4968,2026-06-06,not in regen,,,,2026-07-09
SUSE Linux Enterprise Server (SLES),,FIPS 140-3,5096,SUSE LLC,SUSE Linux Enterprise OpenSSL 3 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2025-11-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5096,2026-07-12,not in regen,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5112,SUSE LLC,SUSE Linux Enterprise Kernel Crypto API Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2025-12-18,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5112,,,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5238,SUSE LLC,SUSE Linux Enterprise OpenSSL 1 Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-10,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5238,2026-07-30,not in regen,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5248,SUSE LLC,SUSE Linux Enterprise Libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-04-27,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5248,2026-07-20,not in regen,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5355,SUSE LLC,SUSE Linux Enterprise GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-06-25,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5355,2026-07-20,not in regen,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5420,"SUSE, LLC",SUSE Linux Enterprise Libgcrypt Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5420,,,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5419,"SUSE, LLC",SUSE Linux Enterprise GnuTLS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,deprecated,2026-07-16,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5419,2026-09-01,not in regen,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5435,SUSE LLC,SUSE Linux Enterprise NSS Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5435,,,,,,
SUSE Linux Enterprise Server (SLES),suse-linux-enterprise-server-sles,FIPS 140-3,5436,"SUSE, LLC",SUSE Linux Enterprise OpenSSL Cryptographic Module,No PQC Mechanisms Detected,FIPS 140-3 L1,Active,2026-07-26,https://csrc.nist.gov/projects/cryptographic-module-validation-program/certificate/5436,,,,,,
