role_id,variant_id,slot,slot_index,content,status,deprecated_at,deprecated_reason,last_reviewed,notes
researcher,field,grid_card_body,2,"Standardisation is settled. Which sectors have actually shipped it, and which cannot, is the open question worth your time.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,field,track_title,,"Learning path: available, never pushed.",active,,,2026-08-09,
curious,howbad,hero_eyebrow,,No background needed · about 6 minutes · nothing to install,active,,,2026-08-09,
curious,howbad,hero_badge_text,,Americas · unfiltered,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
curious,howbad,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
curious,howbad,headline,,Nobody knows the year. Here is what they do know.,active,,,2026-08-09,
curious,howbad,sub,,"The honest answer to “when” is a range, not a date, and people who study this disagree with each other in public. The replacements, though, are already published — that part is not in doubt.",active,,,2026-08-09,
curious,howbad,cta_primary_label,,See what we know and what we don't,active,,,2026-08-09,
curious,howbad,cta_primary_href,,/threats,active,,,2026-08-09,
curious,howbad,cta_secondary_label,,Meet the replacements,active,,,2026-08-09,
curious,howbad,cta_secondary_href,,/algorithms?tab=transition&highlight=ML-KEM-768,active,,,2026-08-09,
curious,howbad,proof_chip,0,Plain English by default,active,,,2026-08-09,
curious,howbad,proof_chip,1,The estimate carries its dissent,active,,,2026-08-09,
curious,howbad,proof_chip,2,"When we get it wrong, we say so",active,,,2026-08-09,
curious,howbad,side_card_title,,What is and is not settled,active,,,2026-08-09,
curious,howbad,side_card_tone,,warn,active,,,2026-08-09,
curious,howbad,side_card_provenance,,sourced,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
curious,howbad,side_card_row_label,0,The maths breaking,active,,,2026-08-09,
curious,howbad,side_card_row_value,0,settled,active,,,2026-08-09,
curious,howbad,side_card_row_label,1,The year it breaks,active,,,2026-08-09,
curious,howbad,side_card_row_value,1,"a range, 2030–2036",active,,,2026-08-09,
curious,howbad,side_card_row_label,2,The replacement,active,,,2026-08-09,
curious,howbad,side_card_row_value,2,published and final,active,,,2026-08-09,
curious,howbad,side_card_punchline,,Uncertain timing is not the same as uncertain outcome.,active,,,2026-08-09,
curious,howbad,side_card_footnote,,"The range is the published consensus window, shown with its range rather than as a single year.",active,,,2026-08-09,
curious,howbad,grid_title,,Where you can go next,active,,,2026-08-09,
curious,howbad,grid_sub,,"Optional, none of it sequenced",active,,,2026-08-09,
curious,howbad,grid_card_title,0,Where would you actually stand?,active,,,2026-08-09,
curious,howbad,grid_card_body,0,{Assess_quick_question_count} plain questions and a rough position. About {assess_quick_minutes} minutes.,active,,,2026-08-23,"Fixed 2026-08-23: the D-3 duration investigation traced every '/assess'-bound board CTA to the live flow it actually lands on — assessFlowModel.ts's RENDER_ORDER_QUICK (6 steps) and TRACK_INFO.quick (3 minutes), the track every one of these CTAs resolves to (executive's PERSONA_RECOMMENDED_MODE is 'quick'; ops/standing and curious/howbad link ?mode=quick explicitly). Every board guessed 'eight questions' at a duration somewhere between 6 and 11 minutes — the question count itself was wrong, not just the duration. Tokenised against personaConfig.ts's new ASSESS_QUICK_QUESTION_COUNT / ASSESS_QUICK_MINUTES (re-exports of assessFlowModel.ts's own TRACK_INFO.quick) so this can't re-drift if the quick track's step count or estimate ever changes."
curious,howbad,grid_card_href,0,/assess?mode=quick,active,,,2026-08-09,
curious,howbad,grid_card_title,1,Everything we have corrected,active,,,2026-08-09,
curious,howbad,grid_card_body,1,When we get something wrong we log it here rather than quietly fixing it.,active,,,2026-08-09,
curious,howbad,grid_card_href,1,/revisions,active,,,2026-08-09,
curious,howbad,grid_card_title,2,"Uncertain timing, certain outcome",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,howbad,grid_card_body,2,"Nobody can give you the year. That is not the same as nobody knowing what breaks, or what replaces it — both of those are settled.",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,howbad,track_title,,Start anywhere. Nothing is locked.,active,,,2026-08-09,
curious,anyone,hero_eyebrow,,No background needed · about 5 minutes · nothing to install,active,,,2026-08-09,
curious,anyone,hero_badge_text,,Americas · unfiltered,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
curious,anyone,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
curious,anyone,headline,,Somebody is already on this.,active,,,2026-08-09,
curious,anyone,sub,,"This is not a warning nobody acted on. Governments have put dates in writing, standards bodies have published the replacements, and there are named people who spent a decade building them. Here they are.",active,,,2026-09-03,"2026-09-03: was 'signed dates into law', contradicting the side-card row two inches below (fixed 2026-08-23 to 'binding policy in several countries'). timeline_09012026_r1.csv's 13 Regulation-category rows set no PQC date; the instruments that do (CNSA 2.0, NSM-10, OMB M-23-02/M-26-15) are policy, not statute."
curious,anyone,cta_primary_label,,See what governments have committed to,active,,,2026-08-09,
curious,anyone,cta_primary_href,,/timeline,active,,,2026-08-09,
curious,anyone,cta_secondary_label,,Meet the people doing the work,active,,,2026-08-09,
curious,anyone,cta_secondary_href,,/leaders,active,,,2026-08-09,
curious,anyone,proof_chip,0,Plain English by default,active,,,2026-08-09,
curious,anyone,proof_chip,1,Plain English by default,active,,,2026-09-03,2026-09-03: was 'Every term explained on hover' — see curious/break's proof_chip note.
curious,anyone,proof_chip,2,Every claim links to its own source,active,,,2026-08-09,
curious,anyone,side_card_title,,Where it already stands,active,,,2026-08-09,
curious,anyone,side_card_tone,,info,active,,,2026-08-09,
curious,anyone,side_card_provenance,,sourced,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
curious,anyone,side_card_row_label,0,Replacements,active,,,2026-08-09,
curious,anyone,side_card_row_value,0,"published, not proposed",active,,,2026-08-09,
curious,anyone,side_card_row_label,1,Deadlines,active,,,2026-08-09,
curious,anyone,side_card_row_value,1,binding policy in several countries,active,,,2026-08-23,"Fixed 2026-08-23: timeline_08222026_r2.csv has no statutory Category (44 Deadline, 47 Policy, 72 Guidance, 14 Regulation). The 14 Regulation rows are real statutes (EU Cyber Resilience Act, HK Critical Infrastructure Cybersecurity Ordinance, Nigeria DPA 2023) but none sets a PQC deadline — the instruments that do (CNSA 2.0, NSM-10, OMB M-23-02/M-26-15) are policy, not law."
curious,anyone,side_card_row_label,2,People working on it,active,,,2026-08-09,
curious,anyone,side_card_row_value,2,"named, with their work",active,,,2026-08-09,
curious,anyone,side_card_punchline,,The fix exists. Fitting it everywhere is the slow part.,active,,,2026-08-09,
curious,anyone,side_card_footnote,,"Most people listed are tied to a paper, standard or patent in this site's own library; the rest link to a public record of their work.",active,,,2026-09-03,"2026-09-03: was 'Every person listed is proof-gated... a talk, a paper, or a standard they authored' — 65 of 378 active leaders rows carry none of the three proof anchors (KeyResourceRefs/PatentRefs/MigrateCatalogRefs) the intake gate checks, only a KeyResourceUrl; the intake script's own header calls it 'a REPORTING gate, not a hard CI gate'."
curious,anyone,grid_title,,Where you can go next,active,,,2026-08-09,
curious,anyone,grid_sub,,"Optional, none of it locked",active,,,2026-08-09,
curious,anyone,grid_card_title,0,The rules countries have written,active,,,2026-08-09,
curious,anyone,grid_card_body,0,"Who writes the rules, and when the first deadlines land.",active,,,2026-09-03,"2026-09-03: was 'What your country and industry have actually committed to' — for curious, ?tab=foryou renders CuriousOrientationView, which asks nothing about country or industry (registry's own claim: 'the curious view needs neither')."
curious,anyone,grid_card_href,0,/compliance?tab=foryou,active,,,2026-08-09,
curious,anyone,grid_card_title,1,"Who is actually doing it, not just talking",active,,,2026-09-03,"2026-09-03: was 'Who is building it, not just talking' → /patents, which PERSONA_ABSENT_PATHS.curious withholds on the rail ('Patent law is a specialist read'). Repointed to WhoHasMovedPanel on /migrate, built for exactly this question and already curious-only (MigrationWorkbench.tsx: '!embedded && persona === ""curious""')."
curious,anyone,grid_card_body,1,"A running count of which vendors have actually shipped, drawn from the same proof-gated catalogue as everything else on this site — not their press releases.",active,,,2026-09-03,2026-09-03: see title's note.
curious,anyone,grid_card_href,1,/migrate,active,,,2026-09-03,2026-09-03: was '/patents'. See title's note.
curious,anyone,grid_card_title,2,The fix exists. Fitting it everywhere is the slow part,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,anyone,grid_card_body,2,This is not a problem waiting on a discovery. It is waiting on millions of systems being changed one at a time.,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,anyone,track_title,,Start anywhere. Nothing is locked.,active,,,2026-08-09,
curious,whattake,hero_eyebrow,,No background needed · a guided run · nothing to install,active,,,2026-09-03,2026-09-03: dropped 'about 11 minutes' — no source in the repo gives eleven minutes for either run; the walkthrough this now links runs roughly 20-45 minutes by the site's own estimators.
curious,whattake,hero_badge_text,,Americas · unfiltered,deprecated,2026-09-03,"Superseded by live region/industry personalisation (WS7.2, PersonaBoardView.tsx liveBadgeText) -- this literal is no longer read by the app. Kept, not deleted, per CSV convention; hero_badge_tone rows for the same boards are left alone since heroBadge.tone is still part of the PersonaJourneyBoard type even though unread.",2026-09-03,
curious,whattake,hero_badge_tone,,illustrative,deprecated,2026-09-03,"Orphaned once hero_badge_text was deprecated in the same pass -- the generator only emits heroBadge when hero_badge_text resolves (generate-role-board-content.ts), so this row has had nothing to pair with since.",2026-09-03,
curious,whattake,headline,,Watch someone actually do it.,active,,,2026-08-09,
curious,whattake,sub,,"Not the theory — an organisation working through it, from “the board asked a question” to “we can prove it is done”. Watch it once and you will know why people say this takes years.",active,,,2026-09-03,"2026-09-03: dropped 'Eleven minutes, and...' — see hero_eyebrow's note."
curious,whattake,cta_primary_label,,Watch a migration happen,active,,,2026-08-09,
curious,whattake,cta_primary_href,,/simulation?run=exec,active,,,2026-09-03,"2026-09-03: was '/simulation?run=climb' — the scored, ~90-110-minute Full Migration Journey (SimPlayChoiceModal.tsx 'Full Migration Journey'); SimulationView.tsx itself defaults curious to the plain-language walkthrough and its own seat notice steers curious away from the climb. Repointed to run=exec (the walkthrough), already a registered CTA row, previously unused."
curious,whattake,cta_secondary_label,,See the kind of plan a real migration starts with,active,,,2026-09-03,"2026-09-03: was 'See where you would start' — Initial Scoping Assessment is a Phase-0 estate-scoping form (top-20 systems, top-10 vendors) that opens empty for a visitor with no organisation to scope. Relabelled to set the right expectation rather than promise personal relevance it cannot deliver."
curious,whattake,cta_secondary_href,,/business/tools/initial-scoping,active,,,2026-08-09,
curious,whattake,proof_chip,0,"Deterministic run — same seed, same outcome",active,,,2026-08-09,
curious,whattake,proof_chip,1,Plain English by default,active,,,2026-08-09,
curious,whattake,proof_chip,2,Nothing to install,active,,,2026-08-09,
curious,whattake,side_card_title,,Why it takes years,active,,,2026-08-09,
curious,whattake,side_card_tone,,warn,active,,,2026-08-09,
curious,whattake,side_card_provenance,,guidance,active,,,2026-08-09,"Reclassified 2026-08-09 tile review. The chip renders provenance literally, and 'illustrative' says ""THIS USER'S INPUTS"" — false for a card asserting a general rule, which never becomes the user's data. See PersonaJourneyBoard.sideCard.provenance."
curious,whattake,side_card_row_label,0,Finding the crypto,active,,,2026-08-09,
curious,whattake,side_card_row_value,0,the longest phase,active,,,2026-08-09,
curious,whattake,side_card_row_label,1,Changing it,active,,,2026-08-09,
curious,whattake,side_card_row_value,1,the easy part,active,,,2026-08-09,
curious,whattake,side_card_row_label,2,Proving it changed,active,,,2026-08-09,
curious,whattake,side_card_row_value,2,the part people skip,active,,,2026-08-09,
curious,whattake,side_card_punchline,,"The hard problem is inventory, not cryptography.",active,,,2026-08-09,
curious,whattake,side_card_footnote,,"The run follows an illustrative organisation — the phases are the published framework's, the numbers are not yours.",active,,,2026-08-09,
curious,whattake,grid_title,,Where you can go next,active,,,2026-08-09,
curious,whattake,grid_sub,,"Three doors, all optional",active,,,2026-08-09,
curious,whattake,grid_card_title,0,What would actually get replaced,active,,,2026-08-09,
curious,whattake,grid_card_body,0,"The products people run, and how PQC-ready each one is.",active,,,2026-08-09,
curious,whattake,grid_card_href,0,/migrate,active,,,2026-08-09,
curious,whattake,grid_card_title,1,The tools people use to do it,active,,,2026-08-09,
curious,whattake,grid_card_body,1,"Thirty-seven working tools, one per job in a real migration — open any of them and see what it actually produces.",active,,,2026-09-03,"2026-09-03: was '...The console itself opens after your first assessment...', written for a specific tool; the href is being repointed to the tools grid, not one tool, so the body is rewritten to fit."
curious,whattake,grid_card_href,1,/business/tools,active,,,2026-09-03,"2026-09-03: was '/business' (the Command Center) — PERSONA_ABSENT_PATHS.curious withholds that route on the rail with its own written reason, while this card linked it. Per the 2026-09-03 decision, the rail's decision stands; Command Center becomes a recorded per-role exemption (see audit-role-board-coverage.ts). Repointed to the real tools grid (/business/tools -> BusinessToolsGrid, App.tsx), which is not gated the same way and matches this card's own title."
curious,whattake,grid_card_title,2,"The hard problem is inventory, not cryptography",active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,whattake,grid_card_body,2,Swapping an algorithm is a day. Finding every place your organisation uses one is the part that takes years.,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,whattake,track_title,,Start anywhere. Nothing is locked.,active,,,2026-08-09,
executive,mandate,grid_card_href,0,/explore,active,,,2026-09-03,"2026-09-03: was '/assess', duplicating cta_primary_href. See title's note."
executive,mandate,grid_card_href,1,/business/tools/program-charter,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,risk,grid_card_href,0,/report?example=1,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,risk,grid_card_href,1,/business/tools/risk-register,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,roadmap,grid_card_href,0,/business/tools/roadmap-builder,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
executive,roadmap,grid_card_href,1,/compliance,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
developer,pilot,grid_card_href,0,/simulation?phase=p5,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/hybrid-encrypt', duplicating cta_primary_href. See title's note."
developer,pilot,grid_card_href,1,/explore,active,,,2026-08-09,"Repointed 2026-08-09 to close a role-board coverage gap: after the six-use-case expansion and the tile review merged, developer and architect were the only two roles that could not reach Explore, and audit:role-board-coverage failed on exactly that. This slot was chosen because it was the most redundant link on the board -- Business Tools was reachable from 7 (developer) / 9 (architect) other slots, while Explore was reachable from none. Title and body were rewritten with the href rather than left describing the old destination, which is the defect the tile review existed to fix."
developer,inventory,grid_card_href,0,/assess?mode=quick,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/openssl-studio', duplicating cta_primary_href. See title's note."
developer,inventory,grid_card_href,1,/business?zone=assets,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/business/tools/crypto-cbom-builder', duplicating cta_secondary_href. See title's note."
developer,sizing,grid_card_href,0,/patents,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/api-security-jwt', duplicating cta_primary_href. See title's note."
developer,sizing,grid_card_href,1,/migrate?tab=replace,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/cert-capacity', duplicating cta_secondary_href. See title's note."
architect,controlplane,grid_card_href,0,/playground/cacp?tab=migration,active,,,2026-09-03,2026-09-03: see cta_primary_href's note — this card duplicates the primary CTA.
architect,controlplane,grid_card_href,1,/assess?mode=comprehensive,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/business/tools/hybrid-transition-planner', duplicating cta_secondary_href. See title's note."
architect,inventory,grid_card_href,1,/playground/openssl-studio,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/pki-workshop', duplicating cta_secondary_href. See title's note."
architect,keystores,grid_card_href,0,/patents,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/envelope-encrypt', duplicating cta_primary_href. See title's note."
architect,keystores,grid_card_href,1,/explore,active,,,2026-08-09,"Repointed 2026-08-09 to close a role-board coverage gap: after the six-use-case expansion and the tile review merged, developer and architect were the only two roles that could not reach Explore, and audit:role-board-coverage failed on exactly that. This slot was chosen because it was the most redundant link on the board -- Business Tools was reachable from 7 (developer) / 9 (architect) other slots, while Explore was reachable from none. Title and body were rewritten with the href rather than left describing the old destination, which is the defect the tile review existed to fix."
ops,capacity,grid_card_href,0,/leaders,active,,,2026-09-03,"2026-09-03: was '/playground/hsm-capacity', duplicating cta_primary_href. See title's note."
ops,capacity,grid_card_href,1,/business?zone=management-tools,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
ops,cutover,grid_card_href,0,/playground/vpn-sim,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
ops,cutover,grid_card_href,1,/business/tools/deployment-playbook,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
ops,suppliers,grid_card_href,1,/business/tools/vendor-scorecard,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,provenance,grid_card_href,0,/library,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,provenance,grid_card_href,1,/revisions,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,reproduce,grid_card_href,0,/playground/slh-dsa,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,reproduce,grid_card_href,1,/playground/entropy-test,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,threatmodel,grid_card_href,0,/business/tools/crqc-scenario,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
researcher,threatmodel,grid_card_href,1,/threats,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,short,grid_card_href,0,/learn,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,short,grid_card_href,1,/business/tools/cost-of-inaction,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,break,grid_card_href,0,/playground/tls-simulator,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,break,grid_card_href,1,/playground/openssl-studio,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/business/tools/breach-simulator', duplicating cta_secondary_href. See title's note."
curious,mylife,grid_card_href,0,/playground/digital-id,active,,,2026-08-09,"Restructured 2026-08-09 tile review: cards 1-2 are destinations and carry the link; card 3 is the argument the renderer highlights and carries none, because its text is a claim rather than a place. Card-3 links had text describing an argument and an href going somewhere unrelated."
curious,mylife,grid_card_href,1,/library?purpose=education,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/bitcoin-flow', duplicating cta_secondary_href. See title's note."
executive,verify,grid_card_href,2,/simulation?run=exec,active,,,2026-09-03,"2026-09-03: was '/playground/openssl-studio', duplicating card 1's new target and leaving this argument card's own text ('every number...is a run you can repeat yourself. That is the point of the walkthrough, not the polish.') pointing away from the walkthrough it names. Repointed to what it already describes; the freed OpenSSL Studio link moved to card 1."
executive,evidence,grid_card_href,2,/migrate?tab=vendorrisk,active,,,2026-08-09,"Argument card, linked 2026-08-09 to where its claim is evidenced — not to fill a slot. Cards 1-2 name destinations; card 3 states the board's point and links only when a page actually backs that point."
developer,pilot,grid_card_href,2,/learn/hybrid-crypto,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/simulation?phase=p5', unrelated to this card's claim ('the primitive underneath every hybrid key exchange you will ship'). Repointed to the Learn module that teaches the construction in depth; Simulation coverage moved to pilot[0] below."
developer,inventory,grid_card_href,2,/playground/openssl-studio,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/assess?mode=quick' under a card whose own text ('Studio is where you read what a key or certificate really contains') already describes OpenSSL Studio, not the assessment — a text/link mismatch (DV-D3). Repointed to what the card already says; Assess coverage moved to inventory[0] below."
developer,sizing,grid_card_href,2,/playground/hsm-capacity,active,,,2026-09-03,2026-09-03 (WS2 follow-up): was '/business?zone=mitigation'; see body's note. Command Center coverage moved to inventory[1] below.
developer,algorithm,grid_card_href,2,/learn/pqc-candidates,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/patents', a weaker fit than the algorithm-selection Essential module for a card about choosing a parameter set 'against a threat model, not a preference' (DV-D4). Patents coverage moved to sizing[0] below with an honestly-scoped claim."
developer,closure,grid_card_href,2,/learn/pqc-testing-validation,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/migrate?tab=replace', which the catalogue does not evidence per-service test coverage (DV-D5). Repointed to the Essential module on the developer path that teaches negative testing; Migrate coverage moved to sizing[1] below."
architect,controlplane,grid_card_href,2,/playground/cacp?tab=migration,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/assess?mode=comprehensive' under a card whose own text ('The control plane is the workshop this board rests on') already describes the CACP migration plane, not the assessment. Repointed to what the card already says; Assess coverage moved to controlplane[1] below."
architect,inventory,grid_card_href,2,/playground/pki-workshop,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/playground/openssl-studio' under a card whose own text ('the chain workshop is how you check') already names the PKI workshop (inventory's own secondary CTA), not OpenSSL Studio. Repointed to what the card already says; OpenSSL Studio coverage moved to inventory[1] below."
architect,keystores,grid_card_href,2,/leaders,active,,,2026-08-09,"Argument card, linked 2026-08-09 to where its claim is evidenced — not to fill a slot. Cards 1-2 name destinations; card 3 states the board's point and links only when a page actually backs that point."
architect,protocols,grid_card_href,2,/algorithms?tab=support&matrixView=heatmap,active,,,2026-09-03,"2026-09-03 (WS2 follow-up): was '/patents', unrelated to this card's claim about protocols moving at different paces (AR-D2). Repointed to the protocol matrix (this board's own primary CTA) — literally where the named stages are visible. Patents coverage moved to keystores[0] below."
architect,sequence,grid_card_href,2,/timeline,active,,,2026-08-09,"Argument card, linked 2026-08-09 to where its claim is evidenced — not to fill a slot. Cards 1-2 name destinations; card 3 states the board's point and links only when a page actually backs that point."
ops,capacity,grid_card_href,2,/library?purpose=reference,active,,,2026-08-09,"Argument card, linked 2026-08-09 to where its claim is evidenced — not to fill a slot. Cards 1-2 name destinations; card 3 states the board's point and links only when a page actually backs that point."
ops,suppliers,grid_card_href,2,/playground/pki-enrollment,active,,,2026-09-03,"2026-09-03: was '/patents', which PERSONA_ABSENT_PATHS.ops withholds from this persona's rail with the reason 'Patent research is not an operations task' — rail and board contradicted each other. Repointed to the EST/CMP enrollment workshop (minting a real ML-DSA-65 certificate), which the reworded card body now actually promises. Per the 2026-09-03 decision, rail decisions win over board links."
ops,cutover,grid_card_href,2,/learn/vpn-ssh-pqc,active,,,2026-09-03,"2026-09-03: was '/revisions', unrelated to the card's claim ('the cutover rarely fails in the protocol you rehearsed — which is why this board carries both'). Repointed to the module that teaches VPN and SSH together — already on the ops recommendedPath, not linked from any board."
ops,closeout,grid_card_href,2,/learn/soc-implementation-pqc,active,,,2026-09-03,"2026-09-03: was '/leaders' (a community directory that does not evidence the point). This board's thesis is downgrade detection, taught by soc-implementation-pqc's UC-1 'Hybrid Downgrade Detection' — a real module, on no board's Essentials strip, now finally reachable from the board that makes its exact argument."
researcher,reproduce,grid_card_href,2,/algorithms?tab=validation&section=kat,active,,,2026-09-03,"2026-09-03: was '/assess?mode=comprehensive', which evidences no reproducibility claim (RS-D2). Repointed to where NIST ACVP vectors actually run pinned in this codebase, per the 2026-09-03 decision to re-point the reproduce board rather than only soften its copy."
