ref_id,source_name,category,source_type,pillar,maturity_level,asset_class,requirement,evidence_quote,evidence_location,source_url,confidence,extraction_model,extraction_date,status,deprecated_at,deprecated_reason
DoD-CIO-PQC-Memo-2025,DoD CIO Memorandum — Preparing for Migration to Post Quantum Cryptography,Compliance Frameworks,Government & Policy,assurance,3,all,"Do not use Quantum Confidentiality or Keying Technologies (e.g., QKD) for confidentiality, authenticity, or integrity unless an exception is granted.","DoW Components will not test, evaluate, pilot, use, or procure the following technologies... Quantum Confidentiality or Keying Technologies... shall not be used unless provided exception","Attachment, Section 2a",https://dodcio.defense.gov/Portals/0/Documents/Library/PreparingForMigrationPQC.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,inventory,3,all,"Submit comprehensive, centralized inventory of CRQC-vulnerable systems, applications, databases, and cryptographic assets to ONCD and CISA via CyberScope.","NSM-10 required agencies to submit a comprehensive, centralized inventory of all systems, applications, databases, and other cryptographic assets that are CRQC-vulnerable to the Office of the National Cybersecurity Director (ONCD) and the Department of Homeland Security (DHS) Cybersecurity and Infrastructure Security Agency (CISA).",Section 6.1,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,inventory,3,all,"Include in inventory high-impact systems, High Value Assets, systems with data sensitive until 2035, and asymmetric encryption-based access controls.","These initial inventories were due May 4, 2023 and expected to include all of the following... High impact information systems... High Value Assets (HVAs)... Contain data expected to remain mission-sensitive in 2035... logical access control systems based in asymmetric encryption",Section 6.1,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,inventory,3,all,"Document lifecycle characteristics of data, including types, protection duration, and systems unable to migrate quickly to PQC.",agencies were asked to provide additional details: Lifecycle characteristics of the data contained in the system... Systems that may not be able to migrate to PQC as soon as possible,Section 6.1,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,inventory,3,all,Submit annual updates of the cryptographic inventory and associated funding assessments for PQC migration.,Both the inventory and funding assessments are due annually following the initial submission.,Section 6.1,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,lifecycle,2,all,Develop a timeline and plan to transition from quantum-vulnerable cryptography to quantum-resistant standards as mandated by NSM-10.,National Security Memorandum (NSM)-10... outlines requirements for agencies to assess all uses of vulnerable cryptography in unclassified systems and develop a timeline to transition to quantum-resistant cryptography.,Section 5,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,lifecycle,2,all,"Develop new standards, tools, and best practices for complying with PQC criteria, including evaluation of software security and supplier practices.","agencies must develop new standards, tools, and best practices for complying with criteria for PQC standards and procedures for cybersecurity... include criteria used to evaluate software security, evaluate security practices of the developers and suppliers",Section 5,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
GSA-PQC-Buyers-Guide-2025,GSA Post-Quantum Cryptography Buyer's Guide,Compliance Frameworks,Government & Policy,assurance,2,all,Identify tools or methods to demonstrate conformance with secure encryption practices and PQC standards.,identify tools or methods to demonstrate conformance with secure encryption practices.,Section 5,https://buy.gsa.gov/api/system/files/documents/final-508c-pqc_buyer-s_guide_2025.pdf,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-sfluhrer-ssh-mldsa,SSH Support of ML-DSA,Technical Standards,Migration Guidance,lifecycle,2,libraries,"Implement hedged mode for ML-DSA signature generation to mitigate side-channel attacks, as recommended for interoperable implementations.","We recommend that implementations use hedged mode, as it blocks certain side channel attacks. However, as both are interoperable, we do not place any requirement on which is used within this protocol.",Section 1.1,https://www.ietf.org/archive/id/draft-sfluhrer-ssh-mldsa-06.html,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
draft-sfluhrer-ssh-mldsa,SSH Support of ML-DSA,Technical Standards,Migration Guidance,assurance,2,software,Continuously re-evaluate cryptographic algorithms and parameters to ensure they continue to provide the expected level of security against evolving threats.,Implementers and users need to continously re-evaluate that cryptographic algorithms continue to provide the expected level of security.,Section 10,https://www.ietf.org/archive/id/draft-sfluhrer-ssh-mldsa-06.html,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIP-39,BIP-39: Mnemonic Code for Generating Deterministic Keys,Technical Standards,Industry & Research,assurance,3,software,Compute checksum for mnemonic sentence using wordlist and issue warning if invalid.,software must compute a checksum for the mnemonic sentence using a wordlist and issue a warning if it is invalid.,From mnemonic to seed,https://raw.githubusercontent.com/bitcoin/bips/master/bip-0039.mediawiki,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIP-39,BIP-39: Mnemonic Code for Generating Deterministic Keys,Technical Standards,Industry & Research,assurance,2,keys,Discourage use of non-English wordlists for generating mnemonic sentences.,it is '''strongly discouraged''' to use non-English wordlists for generating the mnemonic sentences.,Wordlists,https://raw.githubusercontent.com/bitcoin/bips/master/bip-0039.mediawiki,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIP-44,BIP-44: Multi-Account Hierarchy for Deterministic Wallets,Technical Standards,Industry & Research,inventory,3,keys,Prevent creation of new accounts if the previous account lacks transaction history to ensure sequential key usage.,Software should prevent a creation of an account if a previous account does not have a transaction history (meaning none of its addresses have been used before).,Account,https://raw.githubusercontent.com/bitcoin/bips/master/bip-0044.mediawiki,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIP-44,BIP-44: Multi-Account Hierarchy for Deterministic Wallets,Technical Standards,Industry & Research,inventory,3,keys,Discover all used accounts by scanning external chains when importing a seed from an external source.,"Software needs to discover all used accounts after importing the seed from an external source. Such an algorithm is described in ""Account discovery"" chapter.",Account,https://raw.githubusercontent.com/bitcoin/bips/master/bip-0044.mediawiki,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIP-44,BIP-44: Multi-Account Hierarchy for Deterministic Wallets,Technical Standards,Industry & Research,observability,3,keys,Warn users when attempting to generate a new address that would exceed the defined gap limit on an external chain.,Wallet software should warn when the user is trying to exceed the gap limit on an external chain by generating a new address.,Address gap limit,https://raw.githubusercontent.com/bitcoin/bips/master/bip-0044.mediawiki,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,Smart Contract Accounts must validate that the caller is a trusted EntryPoint contract before processing operations.,The Smart Contract Account: MUST validate the caller is a trusted EntryPoint,Smart Contract Account Interface,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,Smart Contract Accounts must validate that the signature is a valid signature of the userOpHash.,MUST validate that the signature is a valid signature of the userOpHash,Smart Contract Account Interface,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,UserOperation signatures must depend on chainid and the EntryPoint address to prevent replay attacks.,To prevent replay attacks... the signature MUST depend on chainid and the EntryPoint address.,The UserOperation structure,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,Smart Contract Accounts must pay the EntryPoint at least the missingAccountFunds to cover gas costs.,MUST pay the EntryPoint (caller) at least the missingAccountFunds,Smart Contract Account Interface,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,"The return value from validation must be packed with aggregator/authorizer, validUntil, and validAfter timestamps.","The return value MUST be packed of aggregator / authorizer , validUntil and validAfter timestamps.",Smart Contract Account Interface,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,"If the factory address is 0x7702, the sender must be an EOA with an EIP-7702 authorization designation.","If the factory address is “0x7702”, then the sender MUST be an EOA with an EIP-7702 authorization designation.",Required EntryPoint contract functionality,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
Ethereum-EIP4337-AA,EIP-4337: Account Abstraction Using Alt Mempool,Technical Standards,Industry & Research,assurance,3,software,"For classic sequential nonce enforcement, the validation function must require the nonce to be less than the max uint64 value.","In order to require the Account to have classic, sequential nonce, the validation function MUST perform: require ( userOp . nonce < type ( uint64 ). max )",Semi-abstracted Nonce Support,https://eips.ethereum.org/EIPS/eip-4337,high,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIS-Paper-158,BIS Paper 158 — Quantum-Readiness Roadmap for Financial Systems,Technical Standards,Industry & Research,inventory,2,all,Maintain comprehensive cryptographic inventories as a critical foundation for quantum-readiness.,"Specifically, we emphasise raising internal awareness, implementing robust governance structures and maintaining comprehensive cryptographic inventories.","Section 1, Introduction",https://www.bis.org/publ/bppdf/bispap158.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
BIS-Paper-158,BIS Paper 158 — Quantum-Readiness Roadmap for Financial Systems,Technical Standards,Industry & Research,governance,2,all,Implement robust governance structures to support the transition to quantum-safe cryptographic infrastructures.,"Specifically, we emphasise raising internal awareness, implementing robust governance structures and maintaining comprehensive cryptographic inventories.","Section 1, Introduction",https://www.bis.org/publ/bppdf/bispap158.pdf,medium,mlx-community/Qwen3.6-27B-8bit,2026-09-07,active,,
